	MO18_001	MO18_002	MO18_003	MO18_004	MO18_005	MO18_006	MO18_007	MO18_008	MO18_009	MO18_010	MO18_011	MO18_012	MO18_013	MO18_014	MO18_015	MO18_016	MO18_020	MO18_024	MO18_028	MO18_032	MO18_034	MO18_035	MO18_036	MO18_037	MO18_038	MO18_039	MO18_040	MO18_041	MO18_042	MO18_043	MO18_044	MO18_045	MO18_046	MO18_047	MO18_048	MO18_052	MO18_056	MO18_060	MO18_064	MO18_065	MO18_066	MO18_067	MO18_068	MO18_069	MO18_070	MO18_071	MO18_072	MO18_073	MO18_074	MO18_075	MO18_076	MO18_077	MO18_078	MO18_079	MO18_080	MO18_082	MO18_084	MO18_086	MO18_088	MO18_090	MO18_092	MO18_094	MO18_096	MO18_097	MO18_098	MO18_099	MO18_100	MO18_101	MO18_102	MO18_103	MO18_104	MO18_105	MO18_106	MO18_107	MO18_108	MO18_109	MO18_110	MO18_111	MO18_112	MO18_116	MO18_120	MO18_124	MO18_128	MO18_129	MO18_130	MO18_131	MO18_132	MO18_133	MO18_134	MO18_135	MO18_136	MO18_137	MO18_139	MO18_140	MO18_141	MO18_142	MO18_143	MO18_144	MO18_148	MO18_152	MO18_156	MO18_160	MO18_193	MO18_194	MO18_195	MO18_196	MO18_197	MO18_198	MO18_199	MO18_200	MO18_201	MO18_202	MO18_203	MO18_204	MO18_205	MO18_206	MO18_207	MO18_208	MO18_212	MO18_216	MO18_220	MO18_224	MO18_225	MO18_226	MO18_227	MO18_228	MO18_229	MO18_230	MO18_231	MO18_232	MO18_233	MO18_234	MO18_235	MO18_236	MO18_237	MO18_238	MO18_239	MO18_240	MO18_244	MO18_248	MO18_252	MO18_256
MO18_001	0.0	0.5127715531217351	0.5160500054040422	0.5520409266131066	0.7698238282235111	0.6585005584176964	0.46190150232373817	0.534387722016068	0.5225708830204994	0.5154735742335267	0.6306877544403213	0.6386136830349101	0.5729725834924524	0.47523147314191017	0.6149800050437727	0.5400079259285946	0.6630759808336636	0.5492308246568434	0.6490975249486616	0.5462766149079511	0.586734877688511	0.5999927946103686	0.6388298447238534	0.6221133407789026	0.6168534063479483	0.5865907698958821	0.6066938069676118	0.5759267932413445	0.5887523867853154	0.7291133768058508	0.7723817415426739	0.6527002197643837	0.7670497532154051	0.5773318442194761	0.7048672406960407	0.5875995244442843	0.6940951831970313	0.5831682098209461	0.6186187268076522	0.8027884857873689	0.8021760276686962	0.5845012069027633	0.8129841121158626	0.686709658824801	0.6793961883488849	0.8774363223691322	0.5889325215261015	0.6510069532009943	0.6296789998919191	0.7937096948517491	0.5978311777209353	0.5778722484418345	0.704434917318154	0.71109990272724	0.645422776236625	0.6824584789422488	0.564470223727348	0.7455056382173866	0.6557985373059049	0.5519688727167922	0.6712540980653529	0.6209965053860288	0.7252224664048709	0.5715675325143207	0.5789530568865512	0.826530244622978	0.6017220881219152	0.615520409266131	0.6068018878120834	0.6028389235147891	0.6493857405339194	0.600713333573513	0.5830241020283172	0.5719278019958929	0.6012537377958713	0.6203480203191988	0.6795402961415139	0.6043520553373923	0.6462153690960839	0.5821594552725439	0.584789422488021	0.5783405987678784	0.588356090355586	0.6230500414309904	0.6027308426703174	0.6568793457506215	0.6536369204164715	0.6091076124941456	0.7035342436142235	0.6602658788774003	0.6116294988651512	0.5562200525993443	0.6594372590697842	0.6663904600641279	0.7129372770832583	0.7064524264149584	0.6359837158194329	0.6673992146125302	0.6464675577331844	0.6180783225852938	0.6629678999891919	0.5852217458659077	0.7109557949346111	0.6015779803292863	0.7038224591994812	0.608675289116259	0.5940123212162698	0.6570234535432503	0.6226177180531037	0.648521093778146	0.5765032244118601	0.5812587815686133	0.6173217566739921	0.597470908239363	0.5244082573765176	0.6788557841265267	0.6887271679216054	0.6510069532009943	0.6093598011312462	0.5697301581583024	0.6167453255034766	0.5531217350578232	0.6356594732860179	0.5901574377634471	0.5745577692113701	0.5887884137334727	0.6145476816658861	0.6082429657383723	0.5903375725042331	0.5580574269553626	0.5437187015887884	0.5514284684944338	0.5502035522570883	0.5628850380084303	0.547537558093454	0.5301725690816731	0.5687214036099002	0.5666678675649386	0.6235183917570343	0.5600749360521671	0.5922470007565659	0.6092156933386172
MO18_002	0.5127715531217351	0.0	0.5740173649890118	0.5255611197175487	0.7313110206434413	0.6031271391000468	0.47703282054977125	0.5383867132615197	0.5093850199949562	0.5044853550455741	0.6004611449364124	0.5919948121194654	0.6003530640919408	0.49782036963648807	0.5931116475123392	0.512267175847534	0.6679756457830457	0.5548510285693699	0.6439096444140217	0.5572288071477465	0.6150520589400872	0.6131786576359116	0.688186763699247	0.6505746298231077	0.6293547573585042	0.6055769715747379	0.6574197499729798	0.6328493713297546	0.5906618150376481	0.7175126994992255	0.7243938465972547	0.6931945094931008	0.7833699607306265	0.6369564434196779	0.6803328890009728	0.6489534171560327	0.6928342400115286	0.5508880642720755	0.6012897647440285	0.8166948877760565	0.8190366394062759	0.6163490290737471	0.7768851100623266	0.7170803761213388	0.7179089959289549	0.8843534964153187	0.5612277983931981	0.6701012357243218	0.6567352379579926	0.8224231725330547	0.601686061173758	0.5659833555499514	0.6570594804914076	0.70915444752675	0.6610944986850164	0.6587167201066397	0.5901934647116043	0.7190258313218287	0.6403429765464568	0.6024426270850596	0.6580322080916525	0.6360917966639046	0.6805850776380733	0.5888244406816299	0.5700544006917174	0.7992938718161184	0.597470908239363	0.6049645134560652	0.5536261123320243	0.5646863854162913	0.6494217674820766	0.5453759412040206	0.5913823540007926	0.5373779587131174	0.5668480023057246	0.5614439600821415	0.6589328817955831	0.5859783117772094	0.6702453435169506	0.5544547321396405	0.588031847822171	0.6253917930612097	0.5977591238246208	0.6730554454732139	0.5986958244767085	0.6701732896206363	0.6669308642864863	0.6641567892783802	0.721835933278092	0.6720466909248117	0.6599056093958281	0.637280685953093	0.6823864250459344	0.6697769931909068	0.7360305508520373	0.7170443491731815	0.6798285117267716	0.6862413084987571	0.6827466945275066	0.6531685700904276	0.6905645422776236	0.6213928018157582	0.6950318838491192	0.6223295024678459	0.6959325575530497	0.6145116547177288	0.6213207479194437	0.6899881111071081	0.6402709226501423	0.6722268256655979	0.628346002810102	0.5934719169939114	0.5966422884317469	0.6816658860827899	0.5936520517346976	0.6935908059228303	0.7440645602910977	0.6240227690312353	0.5968584501206903	0.6449183989624239	0.585762150088266	0.5713513708253773	0.6243109846164931	0.6154483553698166	0.6059012141081529	0.6225096372086321	0.6427567820729906	0.6195194005115827	0.6056129985228951	0.6239867420830781	0.5950931296609864	0.5848254494361783	0.5788089490939222	0.5866267968440393	0.6108369060056923	0.5649746010015492	0.5966422884317469	0.6049284865079079	0.6031631660482041	0.5459523723745362	0.6095039089238751	0.6146557625103577
MO18_003	0.5160500054040422	0.5740173649890118	0.0	0.5771877364268473	0.8012753539647657	0.6434412940879778	0.5307850272003458	0.560723421118997	0.5566884029253882	0.5785927874049789	0.6266527362467126	0.6690204272796051	0.6271931404690708	0.5551392441546277	0.6460352343552977	0.6175018914147783	0.6980581474943257	0.6119537413985662	0.7106675793493533	0.6088193969088879	0.6326692365889686	0.6466837194221278	0.7167561335879238	0.6687682386425046	0.644774291169795	0.6240227690312353	0.6490614980005044	0.6475483661779011	0.6211406131786577	0.7602406600136903	0.7709046366682278	0.7204308822999603	0.7841985805382427	0.6517274921641387	0.7009763302950607	0.637460820693879	0.6988507403537846	0.6550419713946032	0.6559786720466909	0.8129480851677054	0.8175595345318298	0.6344345570486724	0.810282091004071	0.7236012537377958	0.7486399827070649	0.8822639334221998	0.6196274813560543	0.6879706020103037	0.7082177468746622	0.8050581835212739	0.6555463486688042	0.6266167092985553	0.724754116078827	0.7015887884137335	0.6757574665850056	0.6662463522714991	0.6412436502503873	0.7389127067046151	0.6528083006088554	0.6464315307850272	0.6831790179053933	0.6749288467773895	0.7277083258277192	0.6482328781928883	0.6570955074395648	0.8191086933025903	0.6752891162589617	0.6841517455056382	0.6619591454407897	0.6686961847461902	0.6992470367835141	0.6347948265302447	0.6095399358720323	0.6337500450336851	0.6225096372086321	0.6730554454732139	0.7225564722412364	0.6698850740353784	0.7212234751594192	0.6347948265302447	0.6755413048960622	0.6618870915444752	0.6033433007889901	0.5738372302482256	0.6336779911373708	0.6728753107324279	0.6791800266599416	0.6259321972835681	0.744604964513456	0.6969773390496091	0.6507547645638938	0.610296501783334	0.6781712721115394	0.6712540980653529	0.7318874518139569	0.7183413193068415	0.6563389415282631	0.6860251468098137	0.6672190798717441	0.6269409518319703	0.6878264942176748	0.6156284901106027	0.7125409806535289	0.6162769751774327	0.7123248189645855	0.6286702453435169	0.6323810210037107	0.7169362683287098	0.643945671362179	0.6829268292682927	0.6270850596245992	0.6167092985553194	0.6417840544727457	0.6798285117267716	0.58428504521382	0.6922217818928559	0.7290413229095364	0.6568793457506215	0.6531685700904276	0.6159167056958605	0.6252837122167382	0.6026948157221602	0.6325611557444969	0.6067658608639263	0.5938682134236409	0.5948409410238858	0.644269913895594	0.6205641820081421	0.584609287747235	0.6097921245091328	0.5933638361494398	0.610800879057535	0.5810786468278272	0.5966062614835898	0.5829880750801599	0.5695500234175163	0.5940123212162698	0.6213207479194437	0.6208163706452426	0.5815109702057139	0.6356955002341752	0.6146557625103577
MO18_004	0.5520409266131066	0.5255611197175487	0.5771877364268473	0.0	0.6968332312569803	0.572107936736679	0.46074863998270704	0.5278308174514537	0.44320351623014015	0.5032964657563858	0.5127715531217351	0.4883092553229816	0.5890766293187304	0.512123068054905	0.5892207371113592	0.46536008934683143	0.6357315271823324	0.5427099470403862	0.5865187159995677	0.5015671722448392	0.6498180639118061	0.5677486760096552	0.664120762330223	0.6645891126562669	0.5961379111575459	0.5762870627229167	0.6659941636343986	0.6597254746550419	0.5337392369492381	0.7352739849407357	0.6672551068199013	0.6987426595093129	0.7860719818424181	0.6296429729437619	0.6935187520265158	0.6773786792520805	0.6434052671398206	0.5797816766941672	0.6045321900781785	0.8009150844831934	0.8121194653600894	0.591778650430522	0.7835140685232554	0.6664264870122852	0.7330403141549879	0.8817955830961559	0.5740894188853263	0.6818820477717332	0.64639550383687	0.8322945563281334	0.6003530640919408	0.5500234175163022	0.6634362503152358	0.7002557913319163	0.635010988219188	0.6441618330511223	0.6049645134560652	0.6878264942176748	0.5857981770364232	0.6222214216233742	0.6120618222430378	0.5973988543430486	0.6057210793673667	0.6017220881219152	0.5665597867204669	0.7679864538674929	0.5929675397197104	0.5867709046366683	0.5428180278848579	0.5775840328565767	0.6918254854631264	0.5439348632777318	0.5910220845192203	0.5354325035126275	0.5433944590553734	0.5428540548330151	0.6604820405663436	0.6064416183305112	0.701012357243218	0.5437547285369456	0.6013978455885002	0.64445004863638	0.595345318298087	0.634686745685773	0.574701877003999	0.6223295024678459	0.6196635083042116	0.67777497568181	0.7056238066073423	0.6869258205137443	0.6349029073747163	0.633714018085528	0.6621032532334186	0.6303635119069063	0.7117123608459127	0.6719025831321829	0.6635443311597075	0.6473322044889578	0.6661742983751846	0.6118096336059372	0.6594012321216269	0.6149439780956155	0.670785747739309	0.6230860683791476	0.7236012537377958	0.6266167092985553	0.6248513888388515	0.6791439997117844	0.637604928486508	0.6859891198616566	0.6353352307526029	0.5797456497460101	0.6168173793997911	0.687033901358216	0.5919948121194654	0.697769931909068	0.768166588608279	0.6253917930612097	0.5741254458334835	0.6758655474294772	0.5796375689015384	0.5565803220809166	0.6378571171236085	0.6620311993371042	0.6459631804589833	0.6668948373383291	0.6566271571135209	0.625103577475952	0.6298951615808625	0.6462513960442411	0.6235544187051915	0.6444140216882228	0.5927153510826098	0.5963180458983319	0.6263645206614548	0.5919227582231509	0.6050365673523795	0.5996325251287964	0.6241668768238643	0.5787008682494506	0.6066577800194546	0.6222214216233742
MO18_005	0.7698238282235111	0.7313110206434413	0.8012753539647657	0.6968332312569803	0.0	0.7805598587743632	0.756457830457182	0.7941059912814785	0.733364556688403	0.7537197823972331	0.6669668912346435	0.5930035666678676	0.6723709334582267	0.7405699463198473	0.6373527398494073	0.7124689267572144	0.7516302194041142	0.7105234715567245	0.6083870735310012	0.7157473790395216	0.750765572648341	0.6341463414634146	0.7073170731707317	0.7389487336527722	0.7430918326908528	0.7184494001513132	0.790431242569442	0.7753359512915661	0.7236733076341103	0.7509096804409698	0.6276614907951148	0.7819649097524949	0.8015995964981807	0.7810282091004072	0.8101379832114421	0.8294844543718701	0.6405231112872428	0.7452174226321289	0.738264221637785	0.8891090535720719	0.8505241920956875	0.728825161220593	0.8151457290052959	0.7160716215729366	0.7393450300825017	0.8770400259394027	0.7595201210505458	0.8227474150664698	0.7144864358540188	0.90391612926469	0.797924847786144	0.7734265230392333	0.7374716287783262	0.8257736787116763	0.7564218035090248	0.8424181287603127	0.7383002485859422	0.7638073278812552	0.8142450553013654	0.7768130561660122	0.7776416759736283	0.722484418344922	0.6427207551248334	0.7324278560363152	0.7093706092156934	0.7254386280938142	0.6690204272796051	0.6889073026623914	0.6860251468098137	0.7131894657203588	0.7509096804409698	0.6900961919515798	0.7356342544223079	0.7074611809633606	0.7205749900925893	0.6680837266275174	0.5738372302482256	0.7056598335554995	0.7617537918362935	0.6977339049609108	0.737615736570955	0.7461541232842166	0.7624383038512808	0.8409770508340239	0.7824692870266959	0.8330511222394351	0.816622833879742	0.8663400223367078	0.7126490614980006	0.8069315848254495	0.8504161112512159	0.8107864682782722	0.8498757070288576	0.8366898440033145	0.8794178045177793	0.8580177973123897	0.8400043232337788	0.8372302482256728	0.8500198148214865	0.8374824368627733	0.7942861260222647	0.837086140433044	0.8682854775371979	0.8382750297222322	0.8530460784666931	0.823936304355658	0.8324386641207623	0.7097669056454228	0.8209820946067659	0.8716359837158194	0.8133804085455921	0.8075800698922794	0.8222070108441114	0.8241164390964442	0.8122996001008754	0.8074719890478078	0.8625932197283568	0.8378787332925028	0.7997982490903196	0.8183521273912887	0.7981410094750874	0.7623662499549663	0.8157581871239687	0.8165507799834276	0.8236480887704003	0.8336635803581078	0.7960514464819685	0.8275750261195374	0.8348524696472962	0.8231437114961991	0.8110026299672155	0.774183088950535	0.8208019598659797	0.8153618906942393	0.7856036315163742	0.8002665994163635	0.8121915192564038	0.7098389595417373	0.8214504449328097	0.7806319126706777	0.7634830853478402	0.8429945599308283
MO18_006	0.6585005584176964	0.6031271391000468	0.6434412940879778	0.572107936736679	0.7805598587743632	0.0	0.5962459920020176	0.6142954930287855	0.5340274525344958	0.6038116511150341	0.5953813452462442	0.6196995352523688	0.6904924883813092	0.6310119969737363	0.6372086320567785	0.6211045862305005	0.7372914940375401	0.6659221097380841	0.6739921461253017	0.6325611557444969	0.7013726267247902	0.6605180675145008	0.7723096876463594	0.7059120221926001	0.6416039197319595	0.6653817055157257	0.7240335771156825	0.718089130669741	0.6321648593147674	0.8052022913139028	0.7038224591994812	0.781820801959866	0.8106423604856433	0.7162877832618799	0.6622113340778902	0.7247901430269842	0.7172605108621248	0.6640126814857513	0.667038945130958	0.8371581943293583	0.8522534856072342	0.6835392873869655	0.7957992578448679	0.7570702885758548	0.7900709730878698	0.9049609107612494	0.6492056057931332	0.7555931837014086	0.7533955398638181	0.8560002882155853	0.7113160644161833	0.6377130093309795	0.6267968440393414	0.7597362827394891	0.7087941780451777	0.6816298591346327	0.687214036099002	0.7392729761861873	0.6592931512771553	0.7109918218827683	0.6754692509997479	0.6511510609936232	0.6656338941528264	0.6910689195518248	0.6724069604063839	0.8090571747667256	0.688511006232662	0.67647800554815	0.6352271499081312	0.6679756457830457	0.7503692762186115	0.625103577475952	0.651115034045466	0.630615700544007	0.6295348920992903	0.6352631768562885	0.7319955326584285	0.6823143711496199	0.744280721980041	0.6405591382354001	0.7096948517491083	0.7210433404186332	0.6427567820729906	0.7051914832294557	0.6724790143026984	0.6984904708722124	0.7103793637640955	0.7282487300500775	0.7624743307994379	0.7574665850055842	0.700039629642973	0.7254746550419714	0.7309147242137118	0.6967611773606658	0.7737147386244911	0.73793997910437	0.7199265050257593	0.7252945203011852	0.7183052923586843	0.6740642000216162	0.74183088950535	0.6968332312569803	0.7119285225348561	0.6834312065424938	0.7511258421299132	0.6788918110746839	0.7053355910220845	0.7658608639262168	0.707028857585474	0.7418669164535072	0.7163238102100371	0.6273012213135425	0.6646251396044242	0.7815325863746082	0.6827466945275066	0.7401015959938033	0.8092373095075116	0.6929423208560003	0.6631480347299781	0.7395251648232878	0.6344705839968297	0.6638685736931225	0.6666066217530713	0.7027416507547646	0.6974096624274958	0.6952120185899052	0.7312029397989697	0.6432971862953489	0.6605540944626581	0.722484418344922	0.6924019166336419	0.6970493929459235	0.6581402889361242	0.6604460136181864	0.6663544331159708	0.6322369132110819	0.6565911301653637	0.677450733148395	0.6559066181503764	0.6502503872896926	0.6993190906798286	0.690456461433152
MO18_007	0.46190150232373817	0.47703282054977125	0.5307850272003458	0.46074863998270704	0.756457830457182	0.5962459920020176	0.0	0.4706920776741002	0.4252260690996866	0.4188132723277011	0.5545988399322693	0.568036891594913	0.601037576106928	0.42857657527830817	0.578772922145765	0.4169398710235256	0.6479086356594733	0.534387722016068	0.6506466837194221	0.51504125085564	0.6140072774435278	0.6063695644341968	0.6679035918867313	0.6489173902078755	0.6251756313722665	0.5640379003494614	0.6365961739381057	0.6176459992074071	0.5499873905681449	0.7391648953417156	0.7382281946896279	0.673703930540044	0.7809921821522499	0.605108621248694	0.6889073026623914	0.6277695716395865	0.6965810426198796	0.5353244226681558	0.5738372302482256	0.8061750189141478	0.8105342796411716	0.5920668660157798	0.7897107036062975	0.6953921533306914	0.7077854234967755	0.8836329574521742	0.5432503512627446	0.64185610836906	0.6486291746226177	0.8066073422920345	0.5627049032676442	0.4704759159851569	0.667038945130958	0.6700652087761646	0.6283099758619447	0.583960802680405	0.5696220773138307	0.6887271679216054	0.552761465576251	0.5874554166516555	0.5876715783405988	0.630939943077422	0.6573116691285081	0.5805742695536261	0.5366213928018158	0.8010591922758223	0.5881759556147999	0.5771156825305328	0.5288755989480131	0.5605432863782109	0.6521237885938682	0.5165183557300861	0.5904456533487048	0.5053139748531902	0.525128796339662	0.560723421118997	0.6697049392945924	0.5981554202543502	0.6663904600641279	0.5220665057462982	0.5796015419533811	0.6056850524192096	0.5631732535936881	0.5792772994199661	0.5133119573440934	0.5717476672551068	0.5842129913175055	0.6274453291061715	0.6995352523687718	0.6646251396044242	0.5784847065605072	0.5984076088914508	0.6095759628201896	0.5778722484418345	0.671434232806139	0.6508268184602083	0.6109810137983211	0.6098641784054473	0.6212847209712865	0.5656951399646936	0.6442338869474367	0.5655510321720647	0.6044241092337068	0.5472493425081961	0.6890153835068631	0.5455560759448067	0.5482220701084412	0.6756133587923767	0.5924631624455092	0.6322369132110819	0.5835284793025183	0.5060705407644919	0.5503476600497171	0.658104261987967	0.5444392405519328	0.6583564506250675	0.7331123680513024	0.5598948013113809	0.5163021940411427	0.6362719314046907	0.5010988219187953	0.5196166732716072	0.5675685412688691	0.5895089526966171	0.5654069243794358	0.5943365637496848	0.620384047267356	0.5533018697986094	0.5536621392801816	0.5834203984580466	0.5506719025831321	0.5674244334762403	0.5043412472529452	0.5054941095939763	0.5767914399971178	0.5095291277875851	0.5347479914976402	0.5920668660157798	0.564938574053392	0.5080159959649818	0.5806102965017833	0.5447274561371906
MO18_008	0.534387722016068	0.5383867132615197	0.560723421118997	0.5278308174514537	0.7941059912814785	0.6142954930287855	0.4706920776741002	0.0	0.5237237453615304	0.5147530352703823	0.6131786576359116	0.6485571207263032	0.6527362467125409	0.5251648232878193	0.6224736102604749	0.5334870483121374	0.7043268364736823	0.6027668696184746	0.6998594949021868	0.6035954894260908	0.6452426414958389	0.6565551032172064	0.7337608531181323	0.7001116835392874	0.6756854126886911	0.6115934719169939	0.6902763266923659	0.6537810282091004	0.6240587959793926	0.7654285405483302	0.7701480707569262	0.7450733148394999	0.8188925316136471	0.6826025867348777	0.6939510754044025	0.6490614980005044	0.7199625319739165	0.6177180531037216	0.6406311921317145	0.8283676189789962	0.8525777281406492	0.6472961775408005	0.8170191303094715	0.7538999171380193	0.7676261843859207	0.900493569189754	0.5909860575710632	0.6900601650034226	0.7192059660626149	0.8285117267716252	0.6435493749324495	0.5610116367042548	0.6969052851532946	0.7061642108297006	0.6819901286162049	0.6056490254710524	0.6392621681017401	0.7397052995640739	0.5944446445941565	0.6555823756169615	0.6417480275245884	0.6891234643513348	0.6963288539827791	0.6321648593147674	0.6124941456209244	0.8124076809453471	0.6651295168786252	0.6583924775732247	0.6019382498108585	0.6287062722916742	0.6904924883813092	0.5865907698958821	0.6189069423929099	0.5916705695860504	0.5762870627229167	0.6341823684115718	0.7168642144323955	0.6611305256331736	0.7145945166984905	0.6029109774111036	0.6441978599992795	0.6459992074071406	0.5906978419858053	0.6311921317145225	0.5785567604568217	0.6425045934358901	0.6660301905825557	0.6420722700580034	0.7546204561011637	0.7134776813056166	0.6419281622653745	0.6493857405339194	0.6754332240515906	0.6442338869474367	0.724429873545412	0.7047951867997262	0.670137262672479	0.6672190798717441	0.6572396152321937	0.6148358972511438	0.7088662319414922	0.6066938069676118	0.6666786756493858	0.6008934683142991	0.7317433440213279	0.5949129949202003	0.6318406167813525	0.737759844363584	0.6699211009835356	0.6928702669596859	0.6650214360341535	0.6017581150700724	0.6101884209388623	0.7186295348920992	0.6158446517995461	0.7066325611557445	0.7725618762834601	0.6239867420830781	0.6069459956047123	0.6848722844687827	0.5558958100659294	0.5955614799870304	0.5995604712324819	0.6244190654609648	0.6050725943005368	0.5980833663580358	0.6793961883488849	0.5846453146953922	0.5704506971214468	0.6378571171236085	0.6101163670425478	0.6289224339806175	0.5533378967467666	0.5774399250639478	0.6122779839319811	0.5509240912202328	0.5767554130489606	0.6609143639442303	0.5877436322369132	0.5746658500558418	0.6200237777857838	0.58104261987967
MO18_009	0.5225708830204994	0.5093850199949562	0.5566884029253882	0.44320351623014015	0.733364556688403	0.5340274525344958	0.4252260690996866	0.5237237453615304	0.0	0.46539611629498867	0.503656735237958	0.5121590950030623	0.5881039017184855	0.47739309003134345	0.6093598011312462	0.44961631300212557	0.6426847281766761	0.5295240840148431	0.608351046582844	0.4914435998126599	0.613394819324855	0.5533739236949238	0.6482328781928883	0.6165291638145333	0.5658032208091652	0.5492668516050006	0.6164931368663761	0.6287422992398314	0.5103577475952012	0.7556652375977231	0.6631840616781353	0.6722988795619124	0.7667255106819901	0.5969305040170048	0.6574918038692942	0.6561948337356343	0.6408473538206578	0.5544907590877977	0.5839968296285621	0.8114349533451022	0.7864682782721476	0.5531937889541377	0.7631948697625824	0.6524480311272832	0.7257628706272292	0.8843174694671614	0.562020391252657	0.657275642180351	0.6503584681341643	0.8122996001008754	0.5766833591526461	0.5224628021760277	0.654537594120402	0.6806571315343877	0.630939943077422	0.6060092949526246	0.5953092913499297	0.6738120113845156	0.5777641675973628	0.6103685556796484	0.5915985156897359	0.5834924523543611	0.6072702381381273	0.6016500342256007	0.5705227510177613	0.776777029217855	0.5941564290088986	0.5918867312749937	0.5276146557625103	0.5841049104730338	0.694203264041503	0.5320819973340059	0.5779082753899917	0.527398494073567	0.541376949958569	0.5580214000072053	0.6667867564938574	0.612097849191195	0.701840977050834	0.5263897395251648	0.6011816838995568	0.6382534135533379	0.5730086104406096	0.6030550852037324	0.5609035558597831	0.6016500342256007	0.6019382498108585	0.650466548978636	0.695824476708578	0.6661022444788702	0.608206938790215	0.6164931368663761	0.6361278236120618	0.6095039089238751	0.6872500630471593	0.6538891090535721	0.6339662067226285	0.6245271463054365	0.6429729437619339	0.5793853802644378	0.64639550383687	0.5909860575710632	0.6381813596570235	0.5744496883668985	0.6956083150196347	0.572756421803509	0.5820874013762294	0.6559786720466909	0.5975789890838347	0.641675973628274	0.6021183845516447	0.5203011852865944	0.5646863854162913	0.6672911337680585	0.556003890910401	0.6544295132759304	0.7372554670893828	0.5729365565442951	0.5383146593652052	0.6439816983103361	0.545267860359549	0.5390351983283496	0.5881759556147999	0.619087077133696	0.5971106387577908	0.6190150232373816	0.6211045862305005	0.5744496883668985	0.5808624851388838	0.6270130057282848	0.5774038981157906	0.6142234391324711	0.538458767157834	0.5426018661959146	0.5830241020283172	0.5515005223907483	0.5715675325143207	0.5816911049465	0.5659833555499514	0.5331267788305653	0.6038837050113485	0.5821594552725439
MO18_010	0.5154735742335267	0.5044853550455741	0.5785927874049789	0.5032964657563858	0.7537197823972331	0.6038116511150341	0.4188132723277011	0.5147530352703823	0.46539611629498867	0.0	0.5760709010339734	0.6093958280794034	0.6223295024678459	0.4665129516878625	0.6031991929963613	0.4673415714954786	0.6723709334582267	0.570955074395648	0.6672190798717441	0.5445473213964045	0.6145476816658861	0.6145476816658861	0.6920056202039125	0.6641567892783802	0.630795835284793	0.5858702309327377	0.6515833843715099	0.6447382642216378	0.5655870591202219	0.7340490687033902	0.7368951976078106	0.6991749828871996	0.7908635659473287	0.6331375869150124	0.702165219584249	0.6450625067550528	0.6971574737903952	0.5423857045069712	0.5860503656735238	0.8176315884281442	0.8168750225168426	0.6039917858558201	0.7932773714738625	0.7047951867997262	0.7199265050257593	0.8932161256619952	0.5759267932413445	0.6608423100479158	0.6656338941528264	0.8137767049753215	0.5893648449039882	0.5222466404870844	0.6717224483913967	0.6833231256980221	0.650466548978636	0.6140072774435278	0.5961379111575459	0.6922217818928559	0.5804661887091545	0.6048564326115935	0.6061894296934107	0.6367763086788918	0.6685881039017185	0.5811507007241417	0.5531217350578232	0.8068955578772922	0.5995964981806391	0.5980113124617213	0.5239038801023166	0.5716395864106352	0.6464675577331844	0.5404402493064813	0.5932917822531253	0.5269661706956804	0.5151853586482689	0.5466729113376806	0.6697409662427496	0.6121338761393522	0.6709658824800951	0.5357927729941997	0.5918867312749937	0.6038116511150341	0.5569405915624888	0.6059372410563101	0.5418092733364557	0.5969305040170048	0.6095759628201896	0.64574701877004	0.7056958605036567	0.6802248081565011	0.599092120906438	0.6292827034621897	0.6370645242641496	0.5934719169939114	0.6885470331808192	0.6680837266275174	0.6368843895233635	0.6237345534459776	0.6340742875671002	0.5833483445617321	0.6523399502828116	0.5808264581907266	0.6589328817955831	0.5912382462081637	0.7136217890982455	0.5788810029902367	0.5899412760745038	0.695824476708578	0.6234103109125626	0.6578160464027092	0.6151601397845589	0.5438628093814173	0.5934719169939114	0.6807652123788593	0.5750981734337284	0.6731274993695284	0.73793997910437	0.604604243974493	0.5520048996649494	0.6461072882516122	0.556003890910401	0.5475015311452966	0.593724105631012	0.6119177144504089	0.5979032316172497	0.6185106459631805	0.638109305760709	0.5683251071801708	0.5789890838347084	0.6053968368339518	0.5744136614187412	0.590625788089491	0.5370537161797024	0.5482580970565983	0.6030550852037324	0.5451958064632345	0.5738732571963829	0.6058291602118384	0.5885001981482149	0.522354721331556	0.5866267968440393	0.5728284756998234
