	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
203691	0.0121254223373015	0.0132458967527992	0.0102816087207862	0.00958367850819486	0.0110025361778308	0.0100620100620101	0.0107715430861723	0.0103552269876431	0.0111901739053412	0.0107931287828429	0.0115320942132591	0.0084365671103676	0.012420443020299	0.0139620050354772	0.0126459480996431	0.0134012070727522	0.0103859034322938	0.0103118791586516	0.00877484754890314	0.00807319698600646	0.0105591382609312	0.00979722441935716	0.0070644342714324	0.0112617330500444	0.0120320544179654	0.0112287041817243	0.00705894678942337	0.00652147899964102	0.00993739798023283	0.0115618999916521	0.0107544447167089	0.0114313613252971	0.00853972581988942	0.0116723845577507	0.00920174833218312	0.0118567023745192
204428	0.00101045186144179	0.00137861653967249	0.00150714344702288	0.00198170979321995	0.0024056392660003	0.00204750204750205	0.00214715144574864	0.00213509834796765	0.00193392187546134	0.00122450407584928	0.000884189931522312	0.00138446229503468	0.00107300868696074	0.00104633293005918	0.00161105914146139	0.00138832648811245	0.00132826520086479	0.00214436630822112	0.00156806842480399	0.00099144524389553	0.00132875062008362	0.00133026533400446	0.000879866362326418	0.00145634457511646	0.00174715214200853	0.000989502667355016	0.000851264455125267	0.00414323321766184	0.00107625248883388	0.00123132147925536	0.00130686923139753	0.00164988720158928	0.0016852230553662	0.00258290942071848	0.00153952327865371	0.0015575828856607
508458	0.00179986737819319	0.00201203494979228	0.00158972664959947	0.00230658025112486	0.00160375951066687	0.00136500136500137	0.00189665044374463	0.00144119138487817	0.00150580176562638	0.00171430570618899	0.0014109413800888	0.0014854126707143	0.00195493363514765	0.00191282738776444	0.00200949312268302	0.00210177204450358	0.00145543952860716	0.0014821355365646	0.00174229824978221	0.00118973429267464	0.00145276734462476	0.00124038254116632	0.00175973272465284	0.0015261693150193	0.00132783562792648	0.0010755463775598	0.000864360831357963	0.00101711140361374	0.00175787906509534	0.00135654061273896	0.00161997331808653	0.00121216202565743	0.00126865106415209	0.0013998974722978	0.000831696483870397	0.00174830732063956
544448	0.0018630206195333	0.00290627270525551	0.00456272194235692	0.00373601026590647	0.00145457257944204	0.00128700128700129	0.00225450901803607	0.00205503215991887	0.00152056452803449	0.00283385228982262	0.00317932124313342	0.00253818087423025	0.00188143988946541	0.00353137363894974	0.00117797872709005	0.00163899654846609	0.00128587375828399	0.00167134432846646	0.00194820622475647	0.00172794742507507	0.00216143434200269	0.00269648378514417	0.000739597811810612	0.00170571864619804	0.00246930836070538	0.00309757356737222	0.0014536977618293	0.00203422280722747	0.00195519202138155	0.00279656064780032	0.0025592855781535	0.00208761237752113	0.0016852230553662	0.00481091525691076	0.00281361150926368	0.00214564989351219
1134404	0.00154725441283274	0.00145313635262775	0.00192005945990586	0.00212790149927716	0.00145457257944204	0.00113100113100113	0.00143143429716576	0.00138781392617897	0.00152056452803449	0.00152188363712696	0.00126044096621266	0.0010671896857559	0.00166095865241868	0.00199457214792532	0.00114333229394034	0.00171612579780567	0.00149783097118795	0.00167134432846646	0.00152055119980993	0.000793156195116424	0.00141733399475586	0.00102466383835479	0.00216778668978972	0.00187529301453352	0.00203834416567661	0.00292548614696266	0.00104771009861571	0.00122651669259304	0.00249331826579849	0.00237916353618833	0.00213727572218138	0.00284521364355702	0.00187457396046353	0.00230687329942032	0.00132717524021872	0.00192313805270352
1618330	0.000647320723736146	0.000670678316597425	0.000949706829630853	0.000779689098971785	0.000988363419364464	0.00105300105300105	0.00161036358431148	0.000854039339187061	0.000856240219669905	0.000787181191617395	0.000997065241929415	0.000735495594237176	0.000690841209413079	0.00096458816989831	0.000848837612167827	0.00109909180308903	0.000946742217637666	0.00116678755006149	0.000475172249940603	0.000708175174211093	0.000602366947771242	0.000539296757028834	0.000803356243863251	0.00106732102422918	0.00121135881845924	0.000731371536740664	0.000536951425540553	0.00104702644489649	0.000735439200703152	0.000709575089740379	0.000803180048463067	0.00102697060507088	0.000397636900704385	0.000887258961315509	0.000654739785174568	0.000858259957404876
1618339	0.000189459724020335	5.58898597164521e-05	6.19374019324469e-05	0.000113704660266719	5.59450992093093e-05	0.000312000312000312	7.1571714858288e-05	0.000160132376097574	7.3813812040509e-05	6.99716614771018e-05	9.40627586725864e-05	0.00018747926911928	5.8794996545794e-05	0.000130791616257398	6.92928662994145e-05	9.6411561674476e-05	5.65219234410547e-05	0.000189208791901864	0.000142551674982181	5.66540139368874e-05	0.000177166749344483	5.39296757028834e-05	0.000395302278726362	0.000159599405492215	0.000104829128520512	0.00021510927551196	7.85782573961785e-05	0.000239320330262056	3.58750829611293e-05	0.000313047833708991	9.52925481227368e-05	8.41779184484326e-05	0.000132545633568128	0.000177451792263102	8.84783493479146e-05	0.000127149623319241
1619053	0.000647320723736146	0.000670678316597425	0.000640019819968618	0.000893393759238504	0.00102566015217067	0.00039000039000039	0.000966218150586888	0.000667218233739892	0.000826714694853701	0.000682223699401742	0.000733689517646174	0.000908553381116511	0.000955418693869152	0.000604911225190465	0.000866160828742681	0.000848421742735389	0.000607610676991338	0.000788369966257765	0.000570206699928724	0.000750665684663758	0.000531500248033449	0.000665132667002229	0.000484564083600056	0.00104737109854266	0.000687213175856687	0.00103252452245741	0.000654818811634821	0.000777791073351681	0.000753376742183716	0.000751314800901578	0.000626208173377985	0.000892285935553386	0.00102249488752556	0.00120272881422769	0.00100865318256623	0.000969515877809212
1752717	0	0	2.0645800644149e-05	0	0	1.95000195000195e-05	3.5785857429144e-05	0	0	0	3.76251034690345e-05	0	0	0	0	0	0	6.30695973006212e-05	0	0	0	0	3.82550592315834e-05	4.9874814216317e-05	1.16476809467235e-05	4.3021855102392e-05	1.30963762326964e-05	0	0	0	0	3.3671167379373e-05	0	0	0	1.58937029149051e-05
1752718	0.000378919448040671	0.000279449298582261	0.000247749607729788	0.000406088072381138	0.000205132030434134	0.000370500370500371	0.000393644431720584	0.000320264752195148	0.000339543535386341	0.000314872476646958	0.000432688689893897	0.000360537055998616	0.000396866226684109	0.000196187424386097	0.000329141114922219	0.000404928559032799	0.000438044906668174	0.000599161174355902	0.000142551674982181	7.08175174211093e-05	0.000265750124016725	0.000305601495649673	0.000561074202063223	0.000458848290790117	0.000314487385561535	0.000516262261228704	0.0003666985345155	0.000508555701806869	0.000143500331844517	0.000250438266967193	0.000476462740613684	0.000235698171655611	0.00028402635764599	0.000414054181947238	0.000194652368565412	0.000206618137893766
1752719	6.31532413401118e-05	0.000149039625910539	0.000165166405153192	0.000259896366323928	0.000149186931224825	0.000117000117000117	7.1571714858288e-05	0.00018682110544717	7.3813812040509e-05	8.74645768463772e-05	0.000131687862141621	0	4.40962474093455e-05	0.000114442664225223	5.19696497245609e-05	9.6411561674476e-05	9.89133660218457e-05	0.000252278389202485	1.58390749980201e-05	0	0.00010630004960669	0.000107859351405767	5.10067456421112e-05	0.000159599405492215	0.000186362895147576	0.000301152985716744	6.54818811634821e-05	2.9915041282757e-05	0.00057400132737807	0.000125219133483596	0.000190585096245474	0.000370382841173103	0.000189350905097326	1.97168658070113e-05	3.53913397391658e-05	0.000127149623319241
1752720	0.000205248034355363	5.58898597164521e-05	0.000103229003220745	9.74611373714731e-05	0.00024242876324034	0.000273000273000273	0.00035785857429144	0.000266887293495957	0.000147627624081018	0.000104957492215653	0.000169312965610655	0.000173057786879335	0.00019108373877383	0.000114442664225223	0.000155908949173683	0.000173540811014057	0.000226087693764219	0.000189208791901864	0.000142551674982181	0.000212452552263328	0.000141733399475586	8.98827928381391e-05	0.000127516864105278	0.000249374071081585	0.0001980105760943	0.000172087420409568	0.000130963762326964	0.000149575206413785	0.000197312956286211	0.000125219133483596	0.000163358653924692	8.41779184484326e-05	0.000113610543058396	0.000433771047754249	0.000141565358956663	9.53622174894307e-05
1752722	0.000568379172061006	0.000484378784209252	0.00113551903542819	0.000877150236343258	0.000857824854542742	0.000468000468000468	0.00103778986544518	0.000533774586991913	0.000560984971507869	0.000314872476646958	0.000432688689893897	0.000735495594237176	0.000455661223229903	0.000359676944707844	0.000207878598898243	0.000655598619386437	0.000975003179358194	0.00050455677840497	0.000332620574958422	0.000637357656789984	0.000248033449082276	0.000215718702811534	0.00108389334489486	0.000778047101774546	0.000850280709110816	0.00150576492858372	0.000628626059169428	0.00104702644489649	0.000340813288130729	0.000876533934385174	0.000735113942661112	0.000319876090104044	0.000340831629175187	0.000808391498087464	0.000477783086478739	0.000460917384532248
1752723	0.000110518172345196	0.000130409672671722	4.1291601288298e-05	0	1.86483664031031e-05	5.85000585000585e-05	3.5785857429144e-05	0.00018682110544717	4.42882872243054e-05	8.74645768463772e-05	0.000150500413876138	4.32644467198339e-05	7.34937456822424e-05	0.000163489520321747	5.19696497245609e-05	9.6411561674476e-05	9.89133660218457e-05	6.30695973006212e-05	3.16781499960402e-05	4.24905104526656e-05	5.31500248033449e-05	0.000107859351405767	5.10067456421112e-05	0.000109724591275898	5.82384047336175e-05	0.000172087420409568	6.54818811634821e-05	0.00019444776833792	3.58750829611293e-05	2.08698555805994e-05	5.44528846415639e-05	5.05067510690596e-05	1.89350905097326e-05	5.91505974210339e-05	0.000194652368565412	1.58937029149051e-05
1752725	0	1.86299532388174e-05	4.1291601288298e-05	4.87305686857366e-05	1.86483664031031e-05	0	3.5785857429144e-05	5.33774586991913e-05	0	1.74929153692754e-05	0	2.88429644798892e-05	0	1.63489520321747e-05	0	0	7.06524043013184e-05	9.46043959509318e-05	6.33562999920805e-05	0	5.31500248033449e-05	5.39296757028834e-05	8.92618048736945e-05	2.99248885297902e-05	9.31814475737881e-05	0.000172087420409568	1.30963762326964e-05	2.9915041282757e-05	0	0	9.52925481227368e-05	6.73423347587461e-05	0	0.000197168658070113	0	1.58937029149051e-05
1752728	0.000836780447756481	0.000763828082791512	0.00080518622512181	0.000812176144762276	0.00106295688497688	0.000682500682500683	0.000858860578299456	0.000693906963089487	0.00104815613097523	0.000962110345310149	0.00103469034539845	0.000490330396158117	0.0009701174430056	0.00102998397802701	0.000640959013269584	0.000732727868726018	0.00104565558365951	0.000599161174355902	0.000633562999920805	0.00038241459407399	0.000797250372050174	0.00113252318976055	0.0016067124877265	0.000748122213244756	0.00116476809467235	0.000817415246945448	0.000340505782050107	0.000508555701806869	0.000430500995533552	0.000646965522998581	0.000517302404094857	0.000622916596518401	0.000681663258350375	0.0010449938877716	0.000672435455044151	0.00133507104485203
1752730	3.15766206700559e-05	1.86299532388174e-05	4.1291601288298e-05	0.000178678751847701	0.000205132030434134	9.75000975000975e-05	3.5785857429144e-05	8.0066188048787e-05	8.85765744486108e-05	6.99716614771018e-05	0.000225750620814207	0.000129793340159502	8.81924948186909e-05	1.63489520321747e-05	5.19696497245609e-05	0.000154258498679162	0.000113043846882109	0.000157673993251553	6.33562999920805e-05	8.49810209053311e-05	1.77166749344483e-05	5.39296757028834e-05	0.000140268550515806	0.000119699554119161	0.000244601299881194	8.6043710204784e-05	6.54818811634821e-05	5.98300825655139e-05	0.000107625248883388	0.000125219133483596	4.08396634811729e-05	1.68355836896865e-05	5.68052715291979e-05	0.000118301194842068	0.000176956698695829	4.76811087447153e-05
1752731	0.000773627206416369	0.000856977848985599	0.000578082418036171	0.000844663190552767	0.00139862748023273	0.000643500643500643	0.000787288863441168	0.000427019669593531	0.00090052850689421	0.000787181191617395	0.00101587779366393	0.000894131898876567	0.000940719944732703	0.000555864369093941	0.00105671621106607	0.00096411561674476	0.000975003179358194	0.000946043959509318	0.000791953749901006	0.00114724378222197	0.000779533697115725	0.000772992018407996	0.000879866362326418	0.000728172287558229	0.000978405199524775	0.000473240406126312	0.00107390285108111	0.000568385784372382	0.000609876410339199	0.000542616245095584	0.000762340384981894	0.000875450351863699	0.00113610543058396	0.00106471075357861	0.00127408823060997	0.00109666550112845
