	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
506	0.000599955792731062	0.0004284889244928	0.000578082418036171	0.000389844549485893	0.00048485752648068	0.000253500253500253	0.000465216146578872	0.00098748298593504	0.000501933921875461	0.00038484413812406	0.000564376552035518	0.000822024487676843	0.000279276233592521	0.000441421704868718	0.000692928662994145	0.000327799309693218	0.000551088753550283	0.000756835167607455	0.000443494099944563	0.000495722621947765	0.000301183473885621	0.000341554612784928	0.000408053965136889	0.000638397621968858	0.000442611875975493	0.000516262261228704	0.000353602158282803	0.000463683139882733	0.000556063785897505	0.000271308122547792	0.000667047836859158	0.000538738678069969	0.000321896538665455	0.000236602389684136	0.000336217727522075	0.000556279602021679
543	0.00115254665445704	0.000931497661940869	0.00154843504831117	0.00151064762925783	0.0012307921826048	0.00101400101400101	0.0012167191525909	0.00189489978382129	0.00103339336856713	0.000734702445509569	0.00122281586274362	0.00164404897535369	0.000852527449914012	0.0012915672105418	0.00136853410941344	0.00104124486608434	0.00165326626065085	0.00110371795276087	0.00144135582481983	0.00158631239023285	0.00100985047126355	0.00102466383835479	0.00172147766542125	0.00158601909207888	0.00145596011834044	0.00133367750817415	0.00162395065285436	0.00172011487375853	0.00111212757179501	0.00162784873528675	0.00141577500068066	0.000925957102932759	0.000908884344467167	0.00143933120391183	0.00141565358956663	0.0012397088273626
641	0.00145252455082257	0.00152765616558302	0.00177553885539681	0.00263145070902977	0.00201402357153513	0.00076050076050076	0.00189665044374463	0.00149456884357736	0.00174200596415601	0.00194171360598957	0.00182481751824818	0.00157194156415396	0.00201372863169344	0.00199457214792532	0.00176696809063507	0.00167756117313588	0.00228913789936272	0.00261738828797578	0.00229666587471292	0.00375332842331879	0.00194883424278931	0.00183360897389804	0.000471812397189528	0.00184536812600373	0.0013394833088732	0.00232318017552917	0.000825071702659874	0.00133121933708269	0.00181169168953703	0.00144002003506136	0.00194669062593591	0.00166672278527897	0.00162841778383701	0.00250404195749044	0.00329139459574242	0.00146222066817127
712	0.000378919448040671	0.000223559438865808	0.000309687009662235	0.000194922274742946	0.000317022228852752	9.75000975000975e-05	0.000322072716862296	0.000213509834796765	0.000206678673713425	0.000262393730539132	0.000338625931221311	0.000216322233599169	0.000455661223229903	0.000359676944707844	0.000311817898347365	0.000231387748018742	0.000211957212903955	0.000220743590552174	0.000411815949948523	0.000141635034842219	0.000230316774147828	0.000305601495649673	6.3758432052639e-05	0.000249374071081585	0.000256248980827917	0.000473240406126312	0.000117867386094268	0.000164532727055163	0.000322875746650164	0.000125219133483596	0.000367556971330556	0.000303040506414357	0.000151480724077861	0.000157734926456091	0.000407000407000407	0.000286086652468292
772	0.000363131137705643	0.000503008737448069	0.000350978610950533	0.00032487045790491	0.00054080262568999	0.00126750126750127	0.000429430289149728	0.000400330940243935	0.000383831822610647	0.000454815799601162	0.000395063586424863	0.000389380020478505	0.00058794996545794	0.000490468560965242	0.000640959013269584	0.000597751682381751	0.000381522983227119	0.000473021979754659	0.000586045774926744	0.000283270069684437	0.000354333498688966	0.00041346084705544	0.000484564083600056	0.000448873327946853	0.000244601299881194	0.00043021855102392	0.000353602158282803	0.000284192892186191	0.000663689034780893	0.00033391768928959	0.000394783413651338	0.000454560759621536	0.000700598348860108	0.000354903584526204	0.000601652775565819	0.000603960710766394
775	0.000915721999431621	0.000745198129552695	0.00107358163349575	0.00112080307977194	0.00124944054900791	0.000858000858000858	0.00143143429716576	0.0012276815500814	0.000767663645221294	0.000717209530140293	0.000808939724584243	0.00122582599039529	0.00067614246027663	0.000735702841447863	0.00107403942764092	0.000559187057711961	0.00103152510279925	0.00129292674466274	0.000918666349885167	0.000892300719505977	0.000761817022181277	0.000826921694110879	0.00105838997207381	0.000957596432953287	0.000826985347217369	0.00086043710204784	0.000759589821496392	0.00145087950221371	0.000735439200703152	0.00118958176809416	0.00132048245255792	0.000808108017104953	0.000397636900704385	0.000906975827122521	0.000990957512696643	0.000540385899106774
809	0.000442072689380782	0.000633418410119791	0.000619374019324469	0.00094212432792424	0.000634044457705505	0.000585000585000585	0.00053678786143716	0.000907416797886253	0.000634798783548378	0.000454815799601162	0.000376251034690345	0.000576859289597785	0.00029397498272897	0.000277932184546971	0.000467726847521048	0.000559187057711961	0.000452175387528438	0.000946043959509318	0.000681080224914865	0.000354087587105546	0.000442916873361208	0.000485367081325951	0.000357047219494778	0.000458848290790117	0.000524145642602558	0.000301152985716744	0.000432180415678982	0.000628215866937896	0.000233188039247341	0.000459136822773186	0.000381170192490947	0.000471396343311223	0.000492312353253049	0.000709807169052407	0.00042469607686999	0.000524492196191869
815	0.000110518172345196	7.45198129552695e-05	0.000103229003220745	0.000178678751847701	9.32418320155154e-05	9.75000975000975e-05	3.5785857429144e-05	0.000106754917398383	5.90510496324072e-05	1.74929153692754e-05	0.000112875310407104	4.32644467198339e-05	0.000102891243955139	9.80937121930484e-05	3.46464331497072e-05	1.92823123348952e-05	5.65219234410547e-05	0.000126139194601242	1.58390749980201e-05	4.24905104526656e-05	0.000141733399475586	0.000125835909973395	6.3758432052639e-05	0.000169574368335478	0.000186362895147576	0.000172087420409568	5.23855049307857e-05	0.000104702644489649	8.96877074028234e-05	6.26095667417981e-05	0.000122518990443519	0.000117849085827806	0.000132545633568128	5.91505974210339e-05	0.000176956698695829	0.000158937029149051
942	0.000363131137705643	0.000335339158298713	0.000454207614171278	0.00032487045790491	0.000559450992093093	0.000175500175500175	0.000107357572287432	0.000480397128292722	0.000413357347426851	0.000489801630339712	0.000376251034690345	0.000447065949438283	0.000235179986183176	0.000425072752836543	0.00043308041437134	0.000539904745377066	0.00026847913634501	0.000252278389202485	0.000253425199968322	0.000113308027873775	0.000301183473885621	0.000503343639893579	0.000140268550515806	0.000259349033924849	0.000384373471241876	0.000344174840819136	0.000117867386094268	0.000224362809620677	0.000466376078494682	0.000500876533934385	0.000313104086688992	0.00033671167379373	0.000170415814587594	0.000552072242596317	0.00042469607686999	0.000158937029149051
972	0.000126306482680224	0.000204929485626991	0.000123874803864894	0.000178678751847701	0.000167835297627928	0.000195000195000195	0.000107357572287432	0.000133443646747978	0.000147627624081018	0.000104957492215653	0.000112875310407104	4.32644467198339e-05	0.000205782487910279	8.17447601608737e-05	8.66160828742681e-05	7.71292493395808e-05	7.06524043013184e-05	6.30695973006212e-05	0.000205907974974262	0.000169962041810662	0.000159450074410035	3.59531171352556e-05	7.65101184631668e-05	0.000119699554119161	5.82384047336175e-05	8.6043710204784e-05	6.54818811634821e-05	4.48725619241355e-05	0.000143500331844517	2.08698555805994e-05	5.44528846415639e-05	6.73423347587461e-05	0.000151480724077861	0.000197168658070113	3.53913397391658e-05	0.000158937029149051
