contigName	contigLen	totalAvgDepth	MO_042.MO_004.sorted.bam	MO_042.MO_004.sorted.bam-var	MO_042.MO_005.sorted.bam	MO_042.MO_005.sorted.bam-var	MO_042.MO_007.sorted.bam	MO_042.MO_007.sorted.bam-var	MO_042.MO_010.sorted.bam	MO_042.MO_010.sorted.bam-var	MO_042.MO_034.sorted.bam	MO_042.MO_034.sorted.bam-var	MO_042.MO_035.sorted.bam	MO_042.MO_035.sorted.bam-var	MO_042.MO_039.sorted.bam	MO_042.MO_039.sorted.bam-var	MO_042.MO_042.sorted.bam	MO_042.MO_042.sorted.bam-var	MO_042.MO_046.sorted.bam	MO_042.MO_046.sorted.bam-var	MO_042.MO_071.sorted.bam	MO_042.MO_071.sorted.bam-var	MO_042.MO_073.sorted.bam	MO_042.MO_073.sorted.bam-var	MO_042.MO_074.sorted.bam	MO_042.MO_074.sorted.bam-var	MO_042.MO_077.sorted.bam	MO_042.MO_077.sorted.bam-var	MO_042.MO_082.sorted.bam	MO_042.MO_082.sorted.bam-var	MO_042.MO_098.sorted.bam	MO_042.MO_098.sorted.bam-var	MO_042.MO_102.sorted.bam	MO_042.MO_102.sorted.bam-var	MO_042.MO_103.sorted.bam	MO_042.MO_103.sorted.bam-var	MO_042.MO_106.sorted.bam	MO_042.MO_106.sorted.bam-var	MO_042.MO_133.sorted.bam	MO_042.MO_133.sorted.bam-var	MO_042.MO_135.sorted.bam	MO_042.MO_135.sorted.bam-var	MO_042.MO_138.sorted.bam	MO_042.MO_138.sorted.bam-var	MO_042.MO_140.sorted.bam	MO_042.MO_140.sorted.bam-var	MO_042.MO_167.sorted.bam	MO_042.MO_167.sorted.bam-var	MO_042.MO_170.sorted.bam	MO_042.MO_170.sorted.bam-var	MO_042.MO_180.sorted.bam	MO_042.MO_180.sorted.bam-var	MO_042.MO_184.sorted.bam	MO_042.MO_184.sorted.bam-var	MO_042.MO_188.sorted.bam	MO_042.MO_188.sorted.bam-var	MO_042.MO_192.sorted.bam	MO_042.MO_192.sorted.bam-var	MO_042.MO_197.sorted.bam	MO_042.MO_197.sorted.bam-var	MO_042.MO_199.sorted.bam	MO_042.MO_199.sorted.bam-var	MO_042.MO_202.sorted.bam	MO_042.MO_202.sorted.bam-var	MO_042.MO_207.sorted.bam	MO_042.MO_207.sorted.bam-var	MO_042.MO_226.sorted.bam	MO_042.MO_226.sorted.bam-var	MO_042.MO_231.sorted.bam	MO_042.MO_231.sorted.bam-var	MO_042.MO_234.sorted.bam	MO_042.MO_234.sorted.bam-var	MO_042.MO_236.sorted.bam	MO_042.MO_236.sorted.bam-var
MO_042.c_0	59091	47.2935	0.00256188	0.00254927	0	0	0	0	0	0	0.00512377	0.0050995	0.00256188	0.00255074	0	0	46.3944	94.5862	0.102475	0.181953	0	0	0.0102475	0.010158	0	0	0.00768565	0.00762844	0	0	0.0256188	0.0300685	0.00512377	0.0102003	0.00512377	0.0102132	0	0	0.724844	1.07443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00512377	0.0102176	0	0	0	0	0	0	0.00256188	0.00254933	0	0	0	0	0	0
MO_042.c_1	48859	23.7558	0	0	0	0	0	0	0	0	0.00620009	0.00616532	0	0	0	0	23.514	45.4952	0.0279004	0.0712237	0.0403006	0.0605254	0.0248003	0.0526599	0.00310004	0.00309265	0.0403006	0.0714605	0.0155002	0.0276613	0	0	0	0	0	0	0	0	0.00310004	0.00309546	0	0	0.0155002	0.0347265	0.00620009	0.00615913	0	0	0	0	0	0	0	0	0	0	0	0	0.0433801	0.0725184	0	0	0	0	0.00620009	0.00743435	0	0	0	0	0	0	0.00930013	0.015408
MO_042.c_2	44470	15.9708	0.00340704	0.00339905	0	0	0	0	0	0	0.0238493	0.0311864	0	0	0	0	15.8346	27.4149	0.0817238	0.132691	0	0	0.00340704	0.00339598	0	0	0.010176	0.0100725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136282	0.0134408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_042.c_3	44268	33.0639	0.524185	0.879252	0.0239585	0.0370965	0.0581849	0.0913953	0	0	1.67025	2.6967	1.69407	2.69554	0.441203	0.879989	18.4757	34.7979	2.70549	4.30027	0.284079	0.329539	0.434222	0.850582	0.769867	1.17177	0.574505	0.756806	0.0136906	0.0135029	0.657056	1.06736	0.63652	0.785792	0.506551	0.924832	0	0	0.268711	0.351108	0.297543	0.915961	0.755066	0.981993	0.710118	1.25983	0.0111519	0.0189593	0.141394	0.226822	0	0	0.0329117	0.0781927	0.00652795	0.0130255	0.00339828	0.00664785	0.0513169	0.0760415	0	0	0	0	0.0410717	0.100803	0.571513	0.85118	0.123147	0.486772	0.0821433	0.179462	0.498323	0.87155
MO_042.c_4	42739	73.0221	0.76076	1.15446	0.372232	0.513688	0.0212731	0.0411686	0.272864	0.692891	0.920637	1.63569	1.31525	2.09546	0.0709103	0.107756	42.0131	291.259	1.88323	3.09763	0.545798	0.808655	0.311982	0.341558	1.50999	2.59154	0.393552	0.600534	1.0379	2.24194	4.92099	10.4066	6.06852	17.6544	0.351664	0.553169	0.177229	0.357127	3.08446	6.94581	1.28843	4.62781	2.51584	5.0516	2.78849	4.91071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319096	0.0592345	0.10282	0.21292	0.0567283	0.227538	0.00709103	0.0103764	0.198549	0.280198
MO_042.c_5	42114	18.3769	0	0	0	0	0	0	0	0	0.00719664	0.0143503	0.0359832	0.0568632	0	0	17.9092	29.177	0.00719664	0.00714268	0.0395815	0.0523908	0.0215899	0.0231299	0	0	0.0251883	0.096682	0.0287866	0.0423581	0.226694	0.344939	0.00359832	0.00358546	0.00719664	0.00772025	0	0	0.0215899	0.0355272	0.0143933	0.0352576	0.00719664	0.00714778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215899	0.0643219	0	0	0	0	0	0
MO_042.c_6	41334	35.6891	0.00366647	0.00365444	0.00733294	0.00815662	0.0403312	0.0754229	0	0	4.08955	12.3913	1.16429	2.57266	0.883523	1.82907	13.5228	24.3803	8.39112	27.8403	0.117327	0.246678	0.3446	0.47171	0.839476	2.35346	0.0206148	0.0299434	0.0219988	0.0288517	0.153992	0.229618	0.120994	0.207908	0.109994	0.287795	0.0586636	0.147927	0.773626	1.90988	0.604968	2.84857	1.40414	5.84911	0.432644	1.02157	0	0	0	0	0	0	0	0	0	0	0	0	0.0659965	0.115482	0.0733294	0.0978632	0	0	0.0109994	0.0108796	0.366623	0.805448	0.161252	0.472821	0.124611	0.419716	1.78059	6.15886
MO_042.c_7	40427	26.6933	0.0012414	0.00238061	0.00173796	0.00332128	0	0	0.00163865	0.00327226	0.0299675	0.0936433	0.00528838	0.0344337	0.000819326	0.000818066	26.441	46.1775	0.128014	2.64016	0.00605805	0.0101375	0.0022097	0.00622269	0.00171314	0.00339593	0.00168831	0.00332161	0.00749808	0.0149404	0	0	0.000844154	0.000842816	0	0	0	0	0.00106761	0.00106546	0.00881396	0.0921897	0.000918638	0.000917052	0	0	0.00129106	0.00247969	0.000819326	0.000818066	0	0	0	0	0	0	0.00178496	0.00356394	0.00248281	0.00733753	0.00320282	0.0116747	0.00573528	0.0407804	0.00144003	0.00277686	0.00312834	0.0116508	0.00908707	0.104073	0.00499044	0.0318077	0.0187452	0.0334034
MO_042.c_8	37518	45.9077	1.40655	2.0361	0.77181	1.08568	0.0565725	0.0691935	0.0484907	0.0622829	0.444444	0.664365	0.141378	0.25324	0.0242453	0.0398301	30.5892	62.5096	0.732873	1.00839	0.141431	0.196383	0.927425	1.3901	4.75407	7.89207	0.759607	1.30972	0.775664	1.14911	1.39681	2.5142	1.36526	2.1581	0.0404089	0.043314	0.27074	0.502094	0.464702	0.553077	0.218208	0.636299	0.0969546	0.137267	0.0242453	0.0236589	0	0	0	0	0	0	0	0	0	0	0	0	0.238413	0.467208	0	0	0.0323271	0.128239	0.0242453	0.0298342	0.0323271	0.0489918	0.00808178	0.00801431	0	0	0.121227	0.181602
MO_042.c_168	11832	11.8472	0	0	0.0129259	0.0127603	0	0	0	0	0.0258517	0.0251875	0	0	0	0	9.6391	25.1718	0.116333	0.147512	0.103407	0.144435	0.288564	0.39077	0	0	0.136535	0.16724	0	0	0	0	0	0	0	0	1.0012	12.1175	0	0	0.206557	0.473648	0	0	0.226759	0.274159	0	0	0	0	0	0	0	0	0.0129259	0.01276	0	0	0	0	0.0258517	0.0251881	0	0	0	0	0	0	0.0383496	0.0620474	0.0128403	0.012677	0	0
