contigName	contigLen	totalAvgDepth	MO_077.MO_004.sorted.bam	MO_077.MO_004.sorted.bam-var	MO_077.MO_005.sorted.bam	MO_077.MO_005.sorted.bam-var	MO_077.MO_007.sorted.bam	MO_077.MO_007.sorted.bam-var	MO_077.MO_010.sorted.bam	MO_077.MO_010.sorted.bam-var	MO_077.MO_034.sorted.bam	MO_077.MO_034.sorted.bam-var	MO_077.MO_035.sorted.bam	MO_077.MO_035.sorted.bam-var	MO_077.MO_039.sorted.bam	MO_077.MO_039.sorted.bam-var	MO_077.MO_042.sorted.bam	MO_077.MO_042.sorted.bam-var	MO_077.MO_046.sorted.bam	MO_077.MO_046.sorted.bam-var	MO_077.MO_071.sorted.bam	MO_077.MO_071.sorted.bam-var	MO_077.MO_073.sorted.bam	MO_077.MO_073.sorted.bam-var	MO_077.MO_074.sorted.bam	MO_077.MO_074.sorted.bam-var	MO_077.MO_077.sorted.bam	MO_077.MO_077.sorted.bam-var	MO_077.MO_082.sorted.bam	MO_077.MO_082.sorted.bam-var	MO_077.MO_098.sorted.bam	MO_077.MO_098.sorted.bam-var	MO_077.MO_102.sorted.bam	MO_077.MO_102.sorted.bam-var	MO_077.MO_103.sorted.bam	MO_077.MO_103.sorted.bam-var	MO_077.MO_106.sorted.bam	MO_077.MO_106.sorted.bam-var	MO_077.MO_133.sorted.bam	MO_077.MO_133.sorted.bam-var	MO_077.MO_135.sorted.bam	MO_077.MO_135.sorted.bam-var	MO_077.MO_138.sorted.bam	MO_077.MO_138.sorted.bam-var	MO_077.MO_140.sorted.bam	MO_077.MO_140.sorted.bam-var	MO_077.MO_167.sorted.bam	MO_077.MO_167.sorted.bam-var	MO_077.MO_170.sorted.bam	MO_077.MO_170.sorted.bam-var	MO_077.MO_180.sorted.bam	MO_077.MO_180.sorted.bam-var	MO_077.MO_184.sorted.bam	MO_077.MO_184.sorted.bam-var	MO_077.MO_188.sorted.bam	MO_077.MO_188.sorted.bam-var	MO_077.MO_192.sorted.bam	MO_077.MO_192.sorted.bam-var	MO_077.MO_197.sorted.bam	MO_077.MO_197.sorted.bam-var	MO_077.MO_199.sorted.bam	MO_077.MO_199.sorted.bam-var	MO_077.MO_202.sorted.bam	MO_077.MO_202.sorted.bam-var	MO_077.MO_207.sorted.bam	MO_077.MO_207.sorted.bam-var	MO_077.MO_226.sorted.bam	MO_077.MO_226.sorted.bam-var	MO_077.MO_231.sorted.bam	MO_077.MO_231.sorted.bam-var	MO_077.MO_234.sorted.bam	MO_077.MO_234.sorted.bam-var	MO_077.MO_236.sorted.bam	MO_077.MO_236.sorted.bam-var
MO_077.c_0	70801	237.792	9.35814	20.5909	8.56183	16.3176	7.20484	18.9824	10.2695	33.7196	4.07472	7.43951	0.592716	1.0003	3.26976	7.16431	2.76281	4.25747	5.90596	10.5374	11.9483	22.8405	8.04877	13.9132	0.478097	0.708248	16.3443	34.4495	22.2832	49.5909	3.9539	6.74171	2.99162	5.6626	0.638066	0.964682	0.93475	1.91736	18.9846	38.7909	2.78639	11.0407	12.6881	26.0677	16.5906	34.2441	0.00427453	0.00425998	0.0135171	0.0165513	0.00854907	0.0341172	0.0106863	0.0199128	0.0106863	0.0105746	0.00213727	0.00213136	14.1988	31.0996	1.37739	2.39191	28.3649	65.4515	5.11444	9.74721	3.12785	5.37004	7.60997	24.8776	1.4296	3.30434	5.84773	11.8501
MO_077.c_1	70650	55.5482	5.5897	12.8163	4.32888	8.58087	2.21536	5.82136	2.62776	8.62417	0.800794	1.40728	0.167064	0.341928	0.0749645	0.159	0.0320851	0.0588385	1.71904	3.05446	1.35087	1.97174	1.23123	2.00351	0.161121	0.288597	23.3724	43.725	2.45338	4.21351	0.0471206	0.0705924	0.0299858	0.0376921	0.0385532	0.0461852	0.00642553	0.00957614	1.45217	2.34591	0.584468	1.87475	1.54635	2.33013	0.348752	0.549366	0.00428369	0.00847693	0.119943	0.209047	0.128511	0.368109	0.0257021	0.0283884	0.0271489	0.114708	0.292397	0.570105	0.698241	1.03066	0.0813475	0.145103	0.173489	0.3608	3.49108	5.25556	0.0920851	0.152392	0.0684114	0.190612	0.068539	0.11838	0.0985248	0.13062
MO_077.c_2	68026	332.775	15.9118	42.3106	13.2078	28.4719	8.6851	21.7487	8.29134	26.5869	7.49748	14.5232	1.45976	2.33327	2.6555	5.03415	4.12464	7.61945	12.8599	35.2627	16.6202	37.4849	13.6833	31.8499	2.52055	4.40843	23.381	60.0921	21.4543	63.4643	11.2228	28.4593	11.4773	24.3762	5.9332	14.6871	3.24602	7.49531	19.0723	50.6722	7.4214	26.6883	18.9	46.877	26.3821	82.568	0.0658259	0.091456	0.29137	0.407787	0.856916	2.45208	0.0751665	0.131772	0.0980612	0.161279	0.0511668	0.0672798	16.9467	46.2223	5.07509	9.85292	10.9994	24.522	13.4351	32.6141	5.25426	10.0933	9.63348	30.2396	2.60705	6.96855	11.378	28.858
MO_077.c_3	65898	316.808	13.989	36.4361	12.56	27.7803	7.62408	18.4217	8.55524	28.3247	7.15381	14.9507	1.25621	1.78998	2.30778	4.95556	3.4657	6.28558	11.7157	30.0015	16.1835	39.2377	13.3623	32.9968	2.31184	3.96954	22.1696	60.0109	20.709	59.128	11.509	27.8592	11.2692	23.9186	5.5344	10.4481	2.95741	5.62167	18.3769	45.7801	6.91464	24.8829	19.198	48.3751	25.8923	73.4173	0.0923982	0.11992	0.302869	0.488911	0.856574	2.13329	0.0844436	0.133209	0.134392	0.199055	0.059074	0.113608	15.735	40.2183	5.23754	9.00106	10.0073	23.5249	12.6137	28.1245	4.73263	8.69707	9.16172	28.7703	2.14114	4.3509	10.6334	21.5767
MO_077.c_4	65144	411.744	30.5101	120.209	22.4341	69.8655	19.164	63.6061	19.3524	73.6566	16.3979	46.492	8.70365	18.3902	3.80947	7.27806	5.99757	9.91859	20.1443	53.8402	16.3311	43.3547	15.3161	35.2717	4.06153	9.28821	20.9971	52.5045	20.099	50.9339	14.3733	36.3572	16.963	42.9434	6.99549	13.5424	3.95664	8.48764	14.7747	36.1419	4.48568	17.8621	15.0177	36.0357	17.8581	48.063	0.952119	1.6209	4.90836	13.0031	5.07068	18.8381	0.666954	1.41166	2.08802	4.33744	0.514478	0.934864	16.5861	43.4707	6.93284	11.3094	12.0863	28.0331	12.6475	30.6038	6.11115	10.5701	9.78498	32.1933	2.55127	5.71622	13.1008	27.7651
MO_077.c_5	64792	256.564	9.64955	21.8774	9.12834	19.9623	8.9492	27.6594	10.4711	35.0136	4.51525	9.56039	0.812537	1.46798	3.7453	9.5806	3.35019	6.08634	6.9601	17.0598	13.1128	30.5949	8.66285	19.7829	0.554438	1.06871	16.9192	33.8317	23.1253	68.2851	4.34668	8.02726	3.35639	5.24343	0.834844	1.80868	0.956917	1.92498	20.6376	53.7614	3.03408	12.2782	14.2173	37.0342	18.3601	41.0924	0	0	0.0186875	0.0275383	0.050215	0.11824	0.00467189	0.00465442	0.0163516	0.0207398	0.00465642	0.00689695	15.1368	42.8231	1.64376	3.08163	29.768	86.2941	4.99816	11.1039	3.36698	5.90016	8.17046	28.5705	1.34977	3.20312	6.33585	15.742
MO_077.c_6	57031	399.919	30.5349	69.1771	23.9932	54.7498	18.0393	48.3531	19.5326	53.0499	15.7878	31.3753	9.10889	16.6141	3.85821	7.2497	5.71952	9.17985	20.498	41.8196	15.1195	30.4637	14.9521	31.2127	3.29864	5.94881	19.7717	42.6457	18.8479	43.6506	13.2837	27.5251	16.366	38.1432	6.33213	11.9993	4.00781	7.70473	13.9634	26.3271	4.0372	12.944	14.1938	26.6974	17.5096	38.3587	1.03717	1.66814	6.16081	13.193	5.7034	15.0713	0.791389	1.56079	2.38171	3.8527	0.755841	1.15166	14.9682	30.7926	6.16971	9.57521	11.9417	25.3776	11.5503	22.6051	4.94033	8.02779	9.62105	32.7301	2.0844	4.25982	13.0571	27.3387
MO_077.c_7	55188	319.613	14.7413	41.6625	13.221	31.3407	8.24114	21.8589	8.33312	23.68	7.45454	15.2312	1.40292	2.26905	2.53756	4.97719	3.60874	6.63815	12.3965	34.7296	16.138	38.4935	13.9525	32.7267	2.32236	4.08805	22.6675	57.5667	19.6757	61.1041	10.4092	23.226	10.3177	23.1214	5.73168	13.499	2.64083	6.35773	18.4656	50.531	8.12813	34.4928	18.0462	50.6713	25.4861	80.0641	0.0521276	0.0642939	0.392892	0.649561	1.15577	3.0586	0.11939	0.202315	0.115702	0.146223	0.0137178	0.013527	16.0313	40.6172	4.66009	8.63543	9.58323	21.9027	12.9256	31.3196	5.11274	10.4836	9.33755	31.8343	2.53781	5.12731	11.6572	31.921
MO_077.c_8	54904	256.753	13.7124	30.0943	13.8176	36.9141	11.1077	26.7762	15.83	55.0988	3.41999	7.27383	0.241389	0.393453	2.6083	6.49125	0.906546	1.46624	4.88675	10.2433	14.5347	34.6521	11.8163	26.0569	0.718724	1.02513	19.2028	48.3259	19.5374	52.2932	1.92839	3.7223	1.84167	3.51337	3.34794	11.5952	0.683585	1.36241	15.6391	35.5034	8.5202	38.8386	13.7853	32.2724	17.3373	46.416	0.0413668	0.0604017	0.207711	0.340382	0.179238	0.777712	0.0220806	0.0298123	0.0413668	0.0704106	0.052398	0.0903136	11.8809	28.0535	3.62467	5.88704	8.85119	22.7641	8.78137	19.054	6.66455	13.9032	6.01271	23.5708	4.91299	12.4057	10.0567	22.1898
MO_077.c_9	54669	234.956	9.02095	24.1258	8.64732	20.4023	7.19439	21.4523	10.3693	43.2642	4.13366	9.08548	0.608595	1.13408	3.09211	6.11853	2.81786	5.44174	6.5067	15.5136	11.373	27.0747	7.8841	17.6788	0.638878	1.14087	15.5474	41.2925	21.1776	75.0212	3.74932	6.64548	2.98118	5.95925	0.743887	1.14617	1.01963	2.13446	18.5212	52.169	3.01526	11.7486	12.7441	41.2591	16.495	45.9676	0.00276968	0.00276875	0.0221574	0.0272039	0.00830903	0.00919588	0.00553935	0.00550865	0.0166181	0.0163627	0.00553935	0.00550863	13.5869	41.2544	1.53543	2.74505	27.9107	106.011	4.92005	11.1619	3.28614	5.94858	7.84776	31.7775	1.3594	3.04217	6.16757	14.201
