contigName	contigLen	totalAvgDepth	MO_192.MO_004.sorted.bam	MO_192.MO_004.sorted.bam-var	MO_192.MO_005.sorted.bam	MO_192.MO_005.sorted.bam-var	MO_192.MO_007.sorted.bam	MO_192.MO_007.sorted.bam-var	MO_192.MO_010.sorted.bam	MO_192.MO_010.sorted.bam-var	MO_192.MO_034.sorted.bam	MO_192.MO_034.sorted.bam-var	MO_192.MO_035.sorted.bam	MO_192.MO_035.sorted.bam-var	MO_192.MO_039.sorted.bam	MO_192.MO_039.sorted.bam-var	MO_192.MO_042.sorted.bam	MO_192.MO_042.sorted.bam-var	MO_192.MO_046.sorted.bam	MO_192.MO_046.sorted.bam-var	MO_192.MO_071.sorted.bam	MO_192.MO_071.sorted.bam-var	MO_192.MO_073.sorted.bam	MO_192.MO_073.sorted.bam-var	MO_192.MO_074.sorted.bam	MO_192.MO_074.sorted.bam-var	MO_192.MO_077.sorted.bam	MO_192.MO_077.sorted.bam-var	MO_192.MO_082.sorted.bam	MO_192.MO_082.sorted.bam-var	MO_192.MO_098.sorted.bam	MO_192.MO_098.sorted.bam-var	MO_192.MO_102.sorted.bam	MO_192.MO_102.sorted.bam-var	MO_192.MO_103.sorted.bam	MO_192.MO_103.sorted.bam-var	MO_192.MO_106.sorted.bam	MO_192.MO_106.sorted.bam-var	MO_192.MO_133.sorted.bam	MO_192.MO_133.sorted.bam-var	MO_192.MO_135.sorted.bam	MO_192.MO_135.sorted.bam-var	MO_192.MO_138.sorted.bam	MO_192.MO_138.sorted.bam-var	MO_192.MO_140.sorted.bam	MO_192.MO_140.sorted.bam-var	MO_192.MO_167.sorted.bam	MO_192.MO_167.sorted.bam-var	MO_192.MO_170.sorted.bam	MO_192.MO_170.sorted.bam-var	MO_192.MO_180.sorted.bam	MO_192.MO_180.sorted.bam-var	MO_192.MO_184.sorted.bam	MO_192.MO_184.sorted.bam-var	MO_192.MO_188.sorted.bam	MO_192.MO_188.sorted.bam-var	MO_192.MO_192.sorted.bam	MO_192.MO_192.sorted.bam-var	MO_192.MO_197.sorted.bam	MO_192.MO_197.sorted.bam-var	MO_192.MO_199.sorted.bam	MO_192.MO_199.sorted.bam-var	MO_192.MO_202.sorted.bam	MO_192.MO_202.sorted.bam-var	MO_192.MO_207.sorted.bam	MO_192.MO_207.sorted.bam-var	MO_192.MO_226.sorted.bam	MO_192.MO_226.sorted.bam-var	MO_192.MO_231.sorted.bam	MO_192.MO_231.sorted.bam-var	MO_192.MO_234.sorted.bam	MO_192.MO_234.sorted.bam-var	MO_192.MO_236.sorted.bam	MO_192.MO_236.sorted.bam-var
MO_192.c_0	156017	38.5993	0	0	0	0	0.00193755	0.00193068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581265	0.00577847	0.00581265	0.00633778	0.00290632	0.00289484	0.021313	0.0422617	0.00290632	0.00289106	0.0261569	0.0329919	0	0	0	0	0	0	0.000898202	0.00175649	0	0	0	0	0.223325	0.289084	0.475617	0.800468	0.0571577	0.152589	0.282683	0.38452	13.8527	27.422	23.6401	59.7851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_1	150518	37.0259	0	0	0	0	0	0	0	0	0.00301261	0.00807066	0.0140522	0.0253894	0.00200841	0.00200422	0	0	0.00200841	0.0020042	0.0010042	0.00100314	0.0010042	0.00100316	0.00602522	0.00749434	0	0	0.0130546	0.030635	0.00502102	0.00498884	0.00702942	0.00698292	0	0	0.0010042	0.00100315	0	0	0	0	0.0010042	0.00100316	0	0	0.216662	0.326975	0.380001	0.564591	0.0994161	0.252376	0.372679	0.621058	13.2163	22.1755	22.6756	39.1651	0.00401681	0.00600782	0	0	0	0	0	0	0.00502102	0.0089906	0	0	0	0	0	0
MO_192.c_2	133121	137.155	0.42507	0.643549	0.0102203	0.0195954	0.00681352	0.0100555	0.00227117	0.0022648	0.00681352	0.00863173	0.0030533	0.00380392	0	0	0	0	0.00384294	0.00422639	0.0079491	0.0101473	0.00227117	0.00226495	0.00227117	0.00226151	0.00113559	0.00113403	0	0	0.00908469	0.0112849	0.00454234	0.00450229	0	0	0.00227117	0.00226277	0.00340676	0.00566277	0.00855826	0.0311027	0.00340676	0.00339497	0.00227117	0.00226158	16.9489	476.053	0.393868	0.888691	0.403524	0.968671	0.236871	0.470459	0.628836	1.12754	118.001	470.72	0	0	0.00227117	0.00306196	0.00113559	0.00113317	0.00340676	0.00566516	0.0079491	0.0101623	0.00340676	0.0102042	0.0079491	0.0389249	0.0102203	0.0163682
MO_192.c_3	132902	128.724	0.403798	0.658254	0.027638	0.157597	0.00791702	0.0124151	0.0170619	0.0619284	0.0382292	0.202772	0.0295739	0.236004	0.0056873	0.0144812	0.0125121	0.0396422	0.0523231	0.448048	0.0921342	0.921281	0.0443609	0.251583	0.0295739	0.147381	0.0329863	0.182231	0.0341238	0.216067	0.0409485	0.176077	0.0318489	0.190433	0.0477733	0.325106	0.0403158	0.265766	0.0216117	0.0875295	0.105739	1.74248	0.027299	0.129877	0.0284365	0.099207	13.8583	395.656	0.270783	0.516436	0.328635	0.802473	0.182912	0.321774	0.599682	5.56336	111.947	350.202	0.0312236	0.232177	0.0110959	0.0199615	0.0210392	0.106422	0.0614228	0.536383	0.0875844	1.12321	0.0222144	0.0933662	0.0648277	0.479732	0.0659576	0.533381
MO_192.c_4	130294	58.9384	0.407241	0.738304	0.256416	0.369562	0.0196936	0.028487	0	0	0.0858587	0.1493	0	0	0	0	0.0150833	0.0230299	0.0753857	0.136572	0.0672947	0.120947	0.0846677	0.141596	0.045173	0.0843374	0.0475704	0.0855708	0.00580127	0.00758808	0.0522114	0.0997773	0.0127628	0.0172399	0.0120175	0.015743	0.0395869	0.0688067	0.148512	0.288859	0.0232051	0.0375249	0.00232051	0.00231202	0.0301666	0.061797	7.65098	16.6338	0.679371	1.13651	3.32211	8.51322	1.52908	3.46729	15.8977	40.4883	26.7683	54.6097	0.0104423	0.0103445	0.0394486	0.0673039	0.00464101	0.00573224	0.669374	3.09674	0.20767	0.388378	0.0116025	0.0197881	0.21092	0.584018	0.505801	1.80696
MO_192.c_5	126785	56.7602	0.39219	0.655854	0.1884	0.27248	0.0429186	0.0922915	0.0107316	0.0320341	0.0677775	0.103343	0.00715442	0.0133863	0.00357721	0.00594332	0.00833893	0.0111496	0.0894224	0.208471	0.0679512	0.090715	0.0894145	0.172414	0.0429265	0.0697479	0.0393493	0.0504821	0.014293	0.0164921	0.0393493	0.0658555	0.0155012	0.0224185	0.0190785	0.0338563	0.0211158	0.0326352	0.15382	0.305758	0.0249694	0.0653228	0.00476172	0.00584289	0.0298101	0.0470789	7.21908	16.6111	0.627812	0.957083	3.25117	7.25617	1.37309	3.07637	14.7518	29.9739	26.34	62.7392	0.00715442	0.0121163	0.0631974	0.106333	0.00357721	0.00355961	0.729719	3.31236	0.187207	0.347761	0.0131085	0.0177121	0.254164	0.749331	0.566336	2.33333
MO_192.c_6	103213	35.6879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129125	0.164489	1.55266	2.64318	0.763853	1.71429	0.0107313	0.0144438	0.240203	0.37168	32.9913	70.7677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_7	61233	137.019	0.294141	0.398672	0.0469689	0.0613263	0.0125076	0.0199211	0.00332335	0.00331291	0.016453	0.0301207	0.0178118	0.0838149	0	0	0.0052224	0.016092	0.0123602	0.0501672	0.0148323	0.0198277	0.0238528	0.0572337	0	0	0.00494409	0.00903372	0.0108868	0.0206911	0.0288296	0.0450527	0.0262921	0.0848047	0.0173043	0.0936803	0.00875857	0.0120201	0.0112634	0.0282589	0.0406005	0.10901	0.000933157	0.00093205	0.00988819	0.0198542	17.2104	493.864	0.271909	0.450696	0.432559	1.13533	0.231423	0.457761	0.620795	1.69623	117.497	431.34	0.0237218	0.0917143	0.0162238	0.0428247	0.0224776	0.0756881	0.00888954	0.0106401	0.015569	0.0334674	0.015569	0.273697	0.0141938	0.189371	0.0309088	0.0431614
MO_192.c_8	61190	60.9662	0.439859	0.930846	0.30421	0.754125	0.0395806	0.10492	0.0197903	0.0567194	0.0791612	0.321107	0.00989515	0.0131555	0.00494758	0.00492825	0.0304554	0.0434519	0.138532	0.822222	0.0544233	0.151832	0.0519495	0.0859152	0.0566022	0.181553	0.0272117	0.0550358	0.0272117	0.0859379	0.0865826	0.240989	0.0296855	0.0823441	0.0420544	0.13812	0.0791612	0.957868	0.108814	0.212135	0.0717398	0.225821	0.0123689	0.0144974	0.0371068	0.0673392	7.70287	15.491	0.828555	1.22516	3.41935	7.167	1.28766	3.33064	16.6137	106.802	27.985	52.1858	0.0247379	0.11559	0.024787	0.0301665	0.0420544	0.351625	0.390842	1.95538	0.257274	4.6614	0.0717398	0.56613	0.200229	1.54474	0.366088	1.65323
MO_192.c_9	60792	131.655	0.403169	0.629069	0	0	0	0	0	0	0.00498005	0.00495981	0	0	0	0	0	0	0.00498005	0.0049572	0.0223772	0.0310004	0.00498005	0.00952719	0	0	0	0	0	0	0.0174302	0.0210459	0.00249002	0.00248082	0	0	0.00743709	0.0123344	0	0	0.0149401	0.0446068	0	0	0.00498005	0.00992738	10.8678	277.179	0.206458	0.35999	0.36328	0.859459	0.125029	0.195214	0.484466	0.93471	119.11	634.141	0	0	0	0	0	0	0	0	0.00249002	0.00248037	0	0	0.00498005	0.00991503	0.00249002	0.00248081
MO_192.c_10	60745	135.745	0.426124	0.628818	0.00249195	0.00248056	0.00249195	0.00248508	0.00498391	0.00993645	0.00249195	0.00248319	0.00996782	0.0198493	0	0	0.00249195	0.00248323	0.00996782	0.0198543	0.00747586	0.0124084	0.0124598	0.0222551	0.00747586	0.0074244	0	0	0.00498391	0.00496391	0.00747586	0.00894218	0.00747586	0.0124062	0	0	0.00498391	0.00496463	0	0	0.0224276	0.0491749	0.00498391	0.00525629	0.00249195	0.00248197	16.1583	444.537	0.229755	0.405785	0.401122	0.991154	0.224342	0.428678	0.73719	4.84973	117.408	335	0	0	0	0	0	0	0.00249195	0.00248059	0.0149517	0.0147382	0.0199356	0.0794261	0.000825151	0.00131941	0.00498391	0.00496147
MO_192.c_11	60409	58.782	0.463549	0.893328	0.23555	0.475386	0.0200468	0.0487022	0	0	0.0676579	0.253845	0.0050117	0.00498881	0.00751755	0.0171636	0.0523407	0.0933436	0.0425994	0.0637497	0.0726696	0.161949	0.0576345	0.115115	0.0288754	0.0530981	0.0476111	0.126167	0.0425994	0.212073	0.0701638	0.217715	0.0300702	0.0973359	0.0425497	0.206684	0.0100234	0.0118602	0.0876881	0.156668	0.0601404	0.211618	0.0150351	0.0310901	0.0175409	0.020969	6.83838	16.6734	0.549279	0.85076	3.31959	7.50772	1.40522	3.88494	16.4185	41.4258	27.2173	89.1246	0.0175409	0.032324	0.0375877	0.0365856	0.0125292	0.0169944	0.568795	3.47265	0.20543	0.394302	0.0050117	0.00498869	0.399243	9.37399	0.310725	1.09254
MO_192.c_12	59896	171.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505473	0.0077105	0	0	0	0	0	0	0	0	81.771	257.692	1.27672	2.00775	0.401634	0.985302	0.403341	0.655253	59.6287	136.54	27.5884	64.1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_13	59889	69.3524	0	0	0	0	0	0	0	0	0	0	0	0	0.0328596	0.0620743	0	0	0.00252766	0.00252001	0	0	0	0	0	0	0	0	0.0202213	0.0299228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015166	0.0296098	0	0	0.210633	0.322534	0.0353203	0.144761	0.00252766	0.00251953	0	0	69.0331	190.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_14	71289	55.543	0.345942	0.508734	0.21226	0.332532	0.0721686	0.150699	0.00636782	0.0105903	0.0742912	0.220113	0.0191034	0.111357	0	0	0.0212261	0.0420135	0.0658008	0.157985	0.0488199	0.111827	0.0679234	0.259365	0.0191034	0.0250094	0.0466973	0.0680463	0.0127356	0.0358489	0.0403295	0.0706261	0.0318391	0.0692225	0.0337227	0.193645	0.0274252	0.051338	0.0806449	0.150886	0.0466973	0.336134	0.0212261	0.0377882	0.0254713	0.0256286	6.79338	15.8459	0.66796	1.90465	3.00707	7.27502	1.36949	3.43932	15.229	46.7136	25.6089	64.2854	0.070046	0.574726	0.0360843	0.0539401	0.0530651	0.364128	0.464851	4.00777	0.337494	1.66608	0.0233487	0.0372628	0.15495	1.00595	0.40754	2.16194
MO_192.c_15	70000	34.3874	0	0	0	0	0	0	0.00216178	0.00215332	0	0	0.00432355	0.00430566	0	0	0	0	0	0	0	0	0	0	0.0108089	0.030741	0	0	0	0	0	0	0.0367502	0.0485853	0	0	0	0	0	0	0	0	0	0	0	0	0.195562	0.273735	0.403178	0.627564	0.0986399	0.288856	0.298411	0.482231	12.4607	20.2449	20.8769	33.8867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_16	68188	57.1965	0.332858	0.475255	0.144214	0.288951	0.0332902	0.0566792	0	0	0.0710191	0.134246	0.0044387	0.00884901	0	0	0.00665804	0.0183119	0.057703	0.0870371	0.0554543	0.0875131	0.0842911	0.184549	0.0155354	0.0209113	0.0532644	0.106046	0.00221935	0.00221404	0.0332902	0.0401833	0.0221935	0.0497989	0.0221935	0.026136	0.0367442	0.0635437	0.106029	0.23424	0.0510009	0.192411	0.00665804	0.00660622	0.0221935	0.031105	7.18875	19.4359	0.588818	0.81631	3.7228	10.0351	1.0836	2.67231	15.1916	41.4058	26.7914	95.882	0.00221935	0.00221226	0.0728123	0.0951671	0.00221935	0.00221424	0.623313	3.1534	0.145536	0.286555	0.0355096	0.0832784	0.128002	0.304989	0.4587	2.07369
MO_192.c_17	68069	165.221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.2216	340.35	1.1605	1.77414	0.371222	0.847874	0.385916	0.735062	58.3438	155.139	26.7338	47.6427	0	0	0	0	0.00444647	0.00567285	0	0	0	0	0	0	0	0	0	0
MO_192.c_18	67203	64.2884	0.445797	0.733063	0.164079	0.292577	0.0494982	0.158477	0.0090078	0.022622	0.0968338	0.16626	0	0	0	0	0.0090078	0.0101115	0.090078	0.173537	0.101338	0.172267	0.0788182	0.106466	0.0449495	0.0771989	0.0720475	0.10936	0.0045039	0.00448566	0.045039	0.0691594	0.0157636	0.0200159	0.0157636	0.0215071	0.094567	0.213257	0.148614	0.261888	0.0269936	0.0397214	0.0135117	0.0133297	0.042787	0.056004	7.98468	29.2283	0.615095	1.08759	3.75017	14.9263	1.66603	3.63185	17.4812	146.996	29.1707	494.34	0.00225195	0.00224623	0.0788182	0.117206	0.0090078	0.0109827	0.866986	4.1098	0.25447	0.442351	0.00675585	0.0202158	0.186912	0.419306	0.64631	2.31398
MO_192.c_19	66486	58.3165	0.352825	0.570468	0.200314	0.283135	0.029441	0.0400901	0.0182103	0.0725362	0.0978805	0.185982	0.0250392	0.0602955	0.00227629	0.00226958	0.0250392	0.0609069	0.102418	0.219137	0.0796702	0.121051	0.086499	0.128891	0.0227629	0.0259754	0.0682887	0.150045	0.0113815	0.0158612	0.0523547	0.0845836	0.00455258	0.00453672	0.0250392	0.0289614	0.0182103	0.0178907	0.15022	0.229107	0.0113815	0.0385862	0.00682887	0.00679082	0.0182103	0.0224451	7.1949	17.6457	0.588368	0.816707	3.3426	8.10716	1.31775	4.08274	15.7527	28.7261	26.7637	71.9981	0.015934	0.0338552	0.0705198	0.134057	0.00910516	0.0226998	0.780737	4.49641	0.274692	1.30133	0.0364206	0.0900004	0.197992	0.551495	0.562244	2.23974
MO_192.c_20	31452	31.1299	0.0192959	0.0647337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337678	0.160255	0.00964795	0.0192047	0	0	0	0	0	0	0	0	0.00964795	0.010001	0.0144719	0.023909	0.00964795	0.0182629	0.0350457	0.217793	0.0241199	0.111401	0.0192959	0.0751603	18.1882	59.751	0.244649	0.476609	0.361606	0.706153	0.0820075	0.105673	0.144144	0.42007	11.9054	26.6053	0	0	0.00964795	0.0185824	0.00482397	0.00480349	0	0	0.0144719	0.0239093	0	0	0	0	0	0
MO_192.c_21	31434	15.0613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526435	0.747783	0.445787	0.878546	0.786568	1.63838	0.0654008	0.107704	0.0096535	0.0110949	13.2274	20.6539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_22	31385	170.971	0.0290059	0.082079	0.0193373	0.0578955	0	0	0.0193373	0.0401583	0.014503	0.033568	0	0	0.00966864	0.00957542	0	0	0.0193373	0.043488	0.00966864	0.00957539	0.014503	0.0239618	0.00483432	0.00481133	0.0241716	0.0863384	0.0435089	0.153097	0.0241716	0.0520832	0	0	0.00966864	0.00957542	0.125628	0.99683	0.0290059	0.0786203	0.0241716	0.120274	0.00483432	0.00481124	0.0193373	0.0383657	82.3819	407.311	1.42267	1.65014	0.410789	1.01077	0.496494	0.754764	58.9283	240.081	26.799	61.5931	0	0	0.00483432	0.00481117	0.00966864	0.00957539	0.00966864	0.00957538	0.00966864	0.00957539	0	0	0.014503	0.0239639	0.0386746	0.150645
MO_192.c_23	31374	14.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537407	0.841246	0.31053	0.476209	0.817288	1.90888	0.0959518	0.271353	0.106393	0.16388	12.6524	20.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_24	31350	22.1046	0.154872	0.277734	0.130673	0.416216	0	0	0	0	0.019359	0.0300037	0	0	0	0	0	0	0	0	0.0145192	0.0239787	0.0483974	0.0716639	0	0	0.0241987	0.0478587	0.0387179	0.0607294	0	0	0	0	0	0	0	0	0.00967949	0.00958429	0	0	0	0	0	0	6.73256	11.9982	0.38234	0.53282	1.58862	3.80873	0.391122	0.652384	1.01474	1.6678	11.4822	20.2148	0	0	0.00483974	0.00482206	0	0	0.019359	0.0278883	0.00967949	0.00958482	0	0	0.00967949	0.00958505	0.0290385	0.0378816
MO_192.c_25	31318	15.2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674506	0.984839	0.54957	0.903561	0.886133	1.69295	0.0290683	0.0403595	0.0290683	0.0383698	13.0333	22.7422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_192.c_26	31195	23.0522	0.135513	0.233048	0.179965	0.316839	0.0243195	0.049173	0.00486391	0.00484618	0	0	0	0	0	0	0	0	0	0	0.0389113	0.0574809	0.0486391	0.0462593	0	0	0.00972781	0.016268	0.0291834	0.0380633	0	0	0	0	0	0	0	0	0.0437752	0.0613472	0	0	0.00486391	0.00484629	0	0	7.58293	12.9508	0.379546	0.475966	1.78979	3.38785	0.581575	0.998071	0.920953	1.30646	11.0929	15.8499	0	0	0.0194556	0.0355024	0	0	0.0583669	0.079067	0.00486391	0.00484221	0	0	0.0243195	0.033454	0.0778225	0.127977
