contigName	contigLen	totalAvgDepth	MO_138.MO_004.sorted.bam	MO_138.MO_004.sorted.bam-var	MO_138.MO_005.sorted.bam	MO_138.MO_005.sorted.bam-var	MO_138.MO_007.sorted.bam	MO_138.MO_007.sorted.bam-var	MO_138.MO_010.sorted.bam	MO_138.MO_010.sorted.bam-var	MO_138.MO_034.sorted.bam	MO_138.MO_034.sorted.bam-var	MO_138.MO_035.sorted.bam	MO_138.MO_035.sorted.bam-var	MO_138.MO_039.sorted.bam	MO_138.MO_039.sorted.bam-var	MO_138.MO_042.sorted.bam	MO_138.MO_042.sorted.bam-var	MO_138.MO_046.sorted.bam	MO_138.MO_046.sorted.bam-var	MO_138.MO_071.sorted.bam	MO_138.MO_071.sorted.bam-var	MO_138.MO_073.sorted.bam	MO_138.MO_073.sorted.bam-var	MO_138.MO_074.sorted.bam	MO_138.MO_074.sorted.bam-var	MO_138.MO_077.sorted.bam	MO_138.MO_077.sorted.bam-var	MO_138.MO_082.sorted.bam	MO_138.MO_082.sorted.bam-var	MO_138.MO_098.sorted.bam	MO_138.MO_098.sorted.bam-var	MO_138.MO_102.sorted.bam	MO_138.MO_102.sorted.bam-var	MO_138.MO_103.sorted.bam	MO_138.MO_103.sorted.bam-var	MO_138.MO_106.sorted.bam	MO_138.MO_106.sorted.bam-var	MO_138.MO_133.sorted.bam	MO_138.MO_133.sorted.bam-var	MO_138.MO_135.sorted.bam	MO_138.MO_135.sorted.bam-var	MO_138.MO_138.sorted.bam	MO_138.MO_138.sorted.bam-var	MO_138.MO_140.sorted.bam	MO_138.MO_140.sorted.bam-var	MO_138.MO_167.sorted.bam	MO_138.MO_167.sorted.bam-var	MO_138.MO_170.sorted.bam	MO_138.MO_170.sorted.bam-var	MO_138.MO_180.sorted.bam	MO_138.MO_180.sorted.bam-var	MO_138.MO_184.sorted.bam	MO_138.MO_184.sorted.bam-var	MO_138.MO_188.sorted.bam	MO_138.MO_188.sorted.bam-var	MO_138.MO_192.sorted.bam	MO_138.MO_192.sorted.bam-var	MO_138.MO_197.sorted.bam	MO_138.MO_197.sorted.bam-var	MO_138.MO_199.sorted.bam	MO_138.MO_199.sorted.bam-var	MO_138.MO_202.sorted.bam	MO_138.MO_202.sorted.bam-var	MO_138.MO_207.sorted.bam	MO_138.MO_207.sorted.bam-var	MO_138.MO_226.sorted.bam	MO_138.MO_226.sorted.bam-var	MO_138.MO_231.sorted.bam	MO_138.MO_231.sorted.bam-var	MO_138.MO_234.sorted.bam	MO_138.MO_234.sorted.bam-var	MO_138.MO_236.sorted.bam	MO_138.MO_236.sorted.bam-var
MO_138.c_0	34039	56.9111	0.0445572	0.267171	0.0401015	0.199024	0.00445572	0.00443573	0.0178229	0.0442458	0.00445572	0.00443218	0.00891145	0.0107224	0	0	0	0	0.00891145	0.0151411	0.0133672	0.0382242	0.0178229	0.0595081	0	0	0.00445572	0.00443217	0.00891145	0.0159582	0	0	0	0	0.00445572	0.00443218	0	0	17.0442	31.9194	6.99746	26.4859	13.9319	25.5588	18.6702	38.3654	0.0356458	0.241982	0	0	0	0	0	0	0.0178229	0.0264071	0	0	0	0	0	0	0.0133672	0.033975	0.00445572	0.00443217	0.00445572	0.00443217	0.00891145	0.0177287	0	0	0.00445572	0.00443217
MO_138.c_1	34033	76.1348	0.00891302	0.00884484	0	0	0	0	0	0	0	0	0.017826	0.0235223	0	0	0	0	0	0	0	0	0	0	0.00445651	0.00443642	0	0	0	0	0	0	0	0	0	0	0	0	24.6209	69.3687	10.7484	40.6614	17.7166	40.0558	22.9464	56.6133	0	0	0	0	0.0222826	0.0752589	0	0	0	0	0	0	0.00891302	0.0088329	0.0133695	0.0218722	0	0	0.0133695	0.0140809	0	0	0.00891302	0.017739	0	0	0.00445651	0.00443651
MO_138.c_2	33931	300.376	14.7513	38.7504	11.532	26.6495	8.04852	18.015	7.47568	19.0804	7.08753	15.4122	1.128	1.60371	2.27403	4.43438	3.44063	5.84453	11.5419	29.0062	15.1918	30.4905	12.9317	27.0296	2.24721	3.37946	20.2987	59.5916	19.4467	49.5159	10.807	24.7948	9.78269	19.2117	4.89512	11.6295	2.5636	6.5014	18.0094	39.2501	6.35479	23.5025	18.0132	42.5813	24.2706	62.2265	0.0849294	0.153204	0.296291	0.370121	0.670495	1.42589	0.0938693	0.162907	0.174329	0.185315	0.00893994	0.0102237	15.3094	43.2296	4.52524	7.81957	9.45061	20.3504	11.5651	23.6194	4.70297	8.65808	9.02747	23.3847	2.01311	3.77417	10.3606	21.5505
MO_138.c_3	33879	247.847	10.0949	18.9324	9.62703	21.7792	7.90154	24.3013	10.226	33.9114	4.17884	8.82696	0.657387	1.17884	3.59673	7.99206	3.17243	5.83857	6.7774	14.9524	12.5421	25.6819	8.34475	18.1927	0.54422	0.906406	16.8482	36.8421	22.6659	68.0081	4.13084	8.52528	3.44096	6.05949	0.583949	0.950263	0.89887	1.51626	19.7331	47.867	2.95903	12.902	14.7795	25.7836	17.5955	35.963	0.0172848	0.0544135	0.0134306	0.040055	0.0358149	0.142015	0.0106733	0.0421137	0.0384536	0.0529145	0.00895372	0.00888424	14.7721	39.5279	1.62089	3.14815	27.101	64.7844	5.22669	9.64	3.3159	5.94218	6.79819	23.7807	1.30226	3.72699	6.28655	15.616
MO_138.c_4	33823	395.749	29.9971	74.8754	21.805	46.8162	18.8644	54.2639	18.901	64.4964	15.32	35.7648	8.4511	15.5231	3.63903	6.75262	5.37294	9.06759	19.8783	45.5845	15.4251	29.8974	15.1446	33.8694	3.84739	11.0258	19.3537	44.1664	18.6012	41.5024	13.2525	30.0265	16.5166	36.4021	6.47489	13.0912	4.29614	8.01663	12.6594	28.5254	4.1318	15.8003	14.973	31.2535	17.5102	38.8953	0.899653	1.40708	4.68265	8.34161	5.10626	16.5482	0.690702	0.881234	2.34897	3.38773	0.622101	1.04674	15.5605	33.5787	6.81311	12.3732	11.7737	24.372	11.949	24.7917	5.49158	8.56824	9.85056	31.3676	2.21899	3.78148	13.3259	28.0142
MO_138.c_5	33779	60.9189	2.39041	4.90307	1.18089	2.04617	1.76351	5.2274	0.949776	3.65724	0	0	0.0359214	0.0705716	0.00449017	0.0044681	0	0	0.00898034	0.0116403	0.00449017	0.00446809	0.00449017	0.0044681	0	0	0.0134705	0.0222708	0.00449017	0.00446773	0.0898034	0.256963	0.0763329	0.185244	0.0394897	0.12758	0.0116863	0.0185642	20.1772	40.0462	3.91489	16.1184	12.3864	21.4095	15.1584	29.5828	0.00898034	0.0143749	0.011835	0.023462	0.00898034	0.00890464	0.00898034	0.0102182	0.0134705	0.0402049	0.0134705	0.0197134	0.919712	2.03242	0.242648	0.346021	0.784145	1.97728	0.637604	1.00836	0.0359214	0.0547656	0	0	0	0	0.0179607	0.0266033
MO_138.c_6	32761	58.7409	0.56346	1.70483	0.175953	0.336191	0.351906	0.805608	0.0926068	0.238359	0.0324124	0.0700585	0	0	0.00463034	0.0046033	0.00926068	0.00917586	0.0648248	0.0893119	0.00926068	0.00917639	0.0555641	0.0831002	0.027782	0.0455313	0.12965	0.234583	0.0231517	0.0318808	0.208365	0.395573	0.212996	0.39068	0.155898	0.313601	0.0601944	0.195465	15.3587	50.813	4.32041	17.5593	13.0611	26.1992	21.5558	53.4791	0.130539	0.205415	0.564993	1.96258	0.250038	0.730238	0.0528043	0.0795862	0.192481	0.480553	0.0780718	0.278933	0.189813	0.416398	0.104658	0.151253	0.333139	0.838454	0.263929	0.39558	0.0324124	0.0591466	0.0231517	0.0596602	0.00463034	0.00460348	0.0463034	0.0997501
MO_138.c_7	32540	382.886	29.0467	61.5475	21.8765	48.5584	17.4434	44.3818	17.616	56.8163	15.5726	31.0093	8.45573	13.5401	3.57549	8.51088	5.39491	10.0672	18.9371	43.663	13.9971	29.388	14.0943	25.5389	3.1916	5.80559	18.7114	44.4773	18.6243	41.2242	12.635	20.3658	15.8562	34.3643	6.23217	10.5305	3.61868	8.56988	13.3009	25.39	4.50083	17.1702	14.0284	31.4238	17.0841	39.9781	0.635443	1.0688	4.58429	10.901	4.34699	17.4312	0.521951	1.0067	1.94288	3.5219	0.439117	0.537823	16.2151	42.5333	6.52624	10.3844	12.2866	25.4397	11.5962	22.0204	5.24316	8.84706	9.97224	25.6735	2.56375	5.0661	12.219	25.4681
MO_138.c_8	32433	365.495	27.3569	65.8352	19.8039	44.193	17.7854	45.9207	18.6175	56.1972	14.0072	24.6129	8.84846	17.5117	3.60174	8.11661	5.65279	8.88033	17.0354	30.4688	15.1126	25.7729	12.8627	23.844	3.45473	5.45785	17.8319	36.1775	16.8005	38.9377	13.0697	28.809	15.3795	33.0746	6.50791	10.5766	4.23613	7.14962	11.9194	21.8677	4.12926	13.8382	12.8205	21.0791	15.8627	31.5935	1.09869	1.7286	4.87786	9.74921	4.84081	12.4422	0.666419	1.17679	1.93501	2.91272	0.422544	0.502299	13.7181	31.2922	6.25078	8.50091	10.7966	22.1995	10.5917	20.62	4.87761	8.35964	8.52919	26.3009	2.22563	4.24393	11.9675	28.8595
MO_138.c_9	32296	356.204	13.6149	67.2167	12.7654	48.8699	12.865	67.5699	18.3889	84.9617	4.50918	26.8816	0.540192	1.3076	2.85068	8.1818	3.28529	8.69678	7.81354	56.5457	13.358	45.1803	9.87068	30.6119	1.8313	21.3097	17.4788	75.6856	36.1039	230.514	5.5293	25.9406	4.01067	15.384	5.2442	19.8114	2.3821	7.8436	20.8162	78.6092	6.16652	33.6195	16.1432	54.599	20.7232	81.9058	0.419928	0.856875	8.52402	48.8441	6.08135	31.2117	0.66394	2.95691	3.83522	16.0989	0.813134	1.99267	20.1467	79.9821	6.21241	12.6323	29.7314	87.2474	9.76775	25.7012	6.31494	17.0474	11.7423	44.2849	5.68593	13.7068	9.97452	31.3787
