contigName	contigLen	totalAvgDepth	MO_098.MO_004.sorted.bam	MO_098.MO_004.sorted.bam-var	MO_098.MO_005.sorted.bam	MO_098.MO_005.sorted.bam-var	MO_098.MO_007.sorted.bam	MO_098.MO_007.sorted.bam-var	MO_098.MO_010.sorted.bam	MO_098.MO_010.sorted.bam-var	MO_098.MO_034.sorted.bam	MO_098.MO_034.sorted.bam-var	MO_098.MO_035.sorted.bam	MO_098.MO_035.sorted.bam-var	MO_098.MO_039.sorted.bam	MO_098.MO_039.sorted.bam-var	MO_098.MO_042.sorted.bam	MO_098.MO_042.sorted.bam-var	MO_098.MO_046.sorted.bam	MO_098.MO_046.sorted.bam-var	MO_098.MO_071.sorted.bam	MO_098.MO_071.sorted.bam-var	MO_098.MO_073.sorted.bam	MO_098.MO_073.sorted.bam-var	MO_098.MO_074.sorted.bam	MO_098.MO_074.sorted.bam-var	MO_098.MO_077.sorted.bam	MO_098.MO_077.sorted.bam-var	MO_098.MO_082.sorted.bam	MO_098.MO_082.sorted.bam-var	MO_098.MO_098.sorted.bam	MO_098.MO_098.sorted.bam-var	MO_098.MO_102.sorted.bam	MO_098.MO_102.sorted.bam-var	MO_098.MO_103.sorted.bam	MO_098.MO_103.sorted.bam-var	MO_098.MO_106.sorted.bam	MO_098.MO_106.sorted.bam-var	MO_098.MO_133.sorted.bam	MO_098.MO_133.sorted.bam-var	MO_098.MO_135.sorted.bam	MO_098.MO_135.sorted.bam-var	MO_098.MO_138.sorted.bam	MO_098.MO_138.sorted.bam-var	MO_098.MO_140.sorted.bam	MO_098.MO_140.sorted.bam-var	MO_098.MO_167.sorted.bam	MO_098.MO_167.sorted.bam-var	MO_098.MO_170.sorted.bam	MO_098.MO_170.sorted.bam-var	MO_098.MO_180.sorted.bam	MO_098.MO_180.sorted.bam-var	MO_098.MO_184.sorted.bam	MO_098.MO_184.sorted.bam-var	MO_098.MO_188.sorted.bam	MO_098.MO_188.sorted.bam-var	MO_098.MO_192.sorted.bam	MO_098.MO_192.sorted.bam-var	MO_098.MO_197.sorted.bam	MO_098.MO_197.sorted.bam-var	MO_098.MO_199.sorted.bam	MO_098.MO_199.sorted.bam-var	MO_098.MO_202.sorted.bam	MO_098.MO_202.sorted.bam-var	MO_098.MO_207.sorted.bam	MO_098.MO_207.sorted.bam-var	MO_098.MO_226.sorted.bam	MO_098.MO_226.sorted.bam-var	MO_098.MO_231.sorted.bam	MO_098.MO_231.sorted.bam-var	MO_098.MO_234.sorted.bam	MO_098.MO_234.sorted.bam-var	MO_098.MO_236.sorted.bam	MO_098.MO_236.sorted.bam-var
MO_098.c_0	411025	17.5558	0.0117603	0.0192642	0.00771768	0.0110065	0.00771768	0.0117699	0.0128628	0.034446	0.00220505	0.00219637	0.00698266	0.00982738	0.00404259	0.0104242	0.00257256	0.00524071	0.00404259	0.00618541	0.00147003	0.00446136	0.000367508	0.000367366	0.00661515	0.0115621	0.00294007	0.00407777	0.00220505	0.00271024	17.3516	25.8104	0.0389413	0.103054	0.0363833	0.0640274	0.0121326	0.027281	0.0106577	0.0126747	0.00661515	0.0125347	0.00183754	0.00183227	0.00404259	0.00548874	0.00330758	0.00491012	0.00362154	0.00810833	0.00220505	0.0044046	0.000735017	0.000734414	0.000735017	0.000734412	0.00470216	0.00768907	0.000735017	0.00131361	0.000735017	0.000817153	0.00110253	0.00183607	0.00220505	0.0036659	0	0	0	0	0	0	0	0
MO_098.c_130	31885	353.181	15.7857	34.8213	13.8218	24.1017	8.55604	19.4901	8.91877	29.6431	8.09605	16.6386	1.53698	2.59565	3.03063	6.06974	4.27156	7.61146	13.3274	31.4446	17.3932	36.1363	14.6813	27.0409	2.64358	4.79296	23.4798	66.1975	22.5105	58.3599	13.1866	22.9684	12.9668	22.7013	6.49649	12.5024	3.37649	5.92285	20.9515	43.9841	8.50143	32.7732	21.0832	46.3134	28.0451	72.5353	0.0509847	0.0852089	0.300299	0.464751	1.13216	2.43035	0.152261	0.167803	0.179549	0.271226	0.0570978	0.0963979	17.6006	50.5147	5.48061	11.4482	11.7058	26.1887	14.2328	34.9089	4.65587	8.62738	10.5485	34.0869	2.9338	6.3728	11.4894	24.928
MO_098.c_131	31854	303.466	14.2484	29.0255	12.2622	20.9693	8.48158	21.1392	8.43184	23.3523	6.68569	10.8269	1.19953	1.75656	2.55782	5.03046	3.29936	5.08741	12.0914	27.6981	15.0273	33.2208	12.8223	33.7375	1.93944	3.21992	20.8479	65.9381	19.1247	42.7445	11.2995	16.6785	11.1129	17.8792	5.55469	9.7161	2.99016	6.34688	17.6314	36.6395	6.94849	25.0735	17.5326	43.794	24.3066	70.2325	0.0619165	0.1386	0.427643	0.745524	1.00457	2.59475	0.0428653	0.0689285	0.133359	0.164993	0.023814	0.0335934	14.3532	38.5927	4.36223	7.58793	9.38043	22.3786	10.783	24.7623	4.54457	8.92247	8.94253	29.4179	2.20426	5.08524	10.8059	23.0762
MO_098.c_132	31675	395.462	31.133	71.3167	22.7929	56.2562	18.6767	54.5132	19.0052	51.7573	15.851	30.4729	8.5914	15.7777	3.68967	6.74698	5.34658	9.23624	19.4219	40.0916	15.7188	32.4026	14.3754	26.1544	3.28511	5.93892	19.2325	42.6828	18.249	40.2728	13.3589	26.1083	15.5352	34.3857	6.61894	12.2344	4.25833	7.87933	13.9031	29.7845	4.38776	15.4725	13.8082	23.2122	16.2233	31.7598	1.35511	2.2362	5.46373	10.5168	5.02849	11.7586	0.633497	0.825779	2.13228	3.20835	0.706075	1.0937	15.8209	41.4604	6.06753	7.7214	12.4285	30.4904	11.8508	21.7645	5.63597	10.5012	9.98896	32.55	1.89164	3.69972	12.9955	25.2589
MO_098.c_133	31401	381.392	29.3152	70.9239	21.7125	46.4608	18.1174	52.1165	20.5879	76.4908	14.9329	33.0547	8.42831	17.4809	3.86349	8.8545	5.64203	9.26943	18.6511	41.4806	14.7478	27.0523	13.8018	22.5595	3.50235	5.33138	19.2466	51.0042	18.0707	42.4226	12.6417	27.0389	15.9273	34.2429	5.98195	11.2502	4.10076	7.33925	11.7562	23.7807	3.36821	9.82509	13.0981	21.3099	16.2159	34.6419	0.964673	1.45631	5.47144	10.1216	5.26025	19.0115	0.776551	1.16662	2.37263	4.23153	0.632044	0.986585	14.1144	29.7862	5.77505	10.8892	12.8019	29.0311	11.757	19.4912	5.07465	8.62939	8.10988	23.3257	1.8888	4.60961	12.6824	23.6638
MO_098.c_134	30915	95.667	3.06953	7.11382	3.68877	7.08697	2.37413	6.81222	2.37032	5.96184	1.48214	2.65066	0.181602	0.310776	1.00985	1.66291	5.17679	10.3342	2.94416	5.25887	3.83754	7.09528	2.25249	3.69661	0.6183	0.92701	4.97614	8.75432	6.21199	13.1923	11.4786	26.0583	10.8039	20.3201	2.20309	3.79645	1.21745	2.5136	4.62002	6.94606	0.83439	2.855	3.28337	4.68064	3.70343	5.42297	0.00981635	0.0107565	0.210011	0.303705	0.181602	0.395982	0.0244434	0.076954	0.489517	0.925612	0.118934	0.230217	3.5973	6.67454	0.730635	1.42248	3.59577	7.10977	1.34334	1.70443	1.20406	1.4649	2.58232	9.06462	0.372891	0.590397	2.86842	5.63075
MO_098.c_135	30379	422.171	31.5929	58.0992	24.2657	41.8458	19.2525	51.3383	20.1257	59.4703	16.9181	31.3684	9.75064	17.7812	4.03186	8.00236	5.17434	7.13397	21.2781	48.2489	16.0187	28.6946	16.1536	33.6569	3.19547	6.48894	21.4305	46.785	20.0682	41.2326	14.3231	24.2115	17.3908	30.4294	7.39641	14.3496	4.39836	8.55453	14.0797	21.3702	4.94965	14.7998	14.7329	29.0349	18.6932	37.6011	1.08257	2.01639	5.71977	10.7393	5.32485	11.3862	0.658705	1.04284	2.14215	3.39859	0.651527	1.21393	15.9345	30.4183	6.87462	8.41436	12.5772	19.8273	13.1344	22.1748	5.62741	8.36045	10.8759	30.7568	2.15392	4.93373	14.1929	26.0252
MO_098.c_136	30328	319.351	15.9298	32.5009	13.2278	22.9741	8.2358	19.0058	8.03006	18.9228	7.16979	13.4199	1.10402	1.66759	2.3372	4.19203	3.43621	5.97409	12.9966	25.8299	15.5558	32.3035	13.0668	19.4644	2.35175	3.61031	21.0893	57.6202	21.3176	42.8716	12.1499	17.5456	11.0333	16.3072	6.08871	10.3108	3.08069	4.96276	18.6289	36.8814	7.18504	28.5806	17.7982	33.0267	24.4322	51.6533	0.0550401	0.0784053	0.217642	0.309783	0.79558	1.74717	0.114156	0.188243	0.117834	0.152733	0.0550401	0.0720153	15.1502	32.1625	5.1125	9.90522	10.7926	23.0811	12.4265	25.353	5.00895	8.26116	9.63291	28.9235	2.34363	5.76206	11.2833	25.4933
MO_098.c_137	30215	342.87	16.6707	42.612	14.3383	33.6433	9.39634	21.312	8.58147	26.8532	7.87753	21.8164	1.32084	1.88031	3.17944	8.76157	4.19508	7.60479	13.246	34.5514	17.0117	40.4169	14.0407	34.8496	2.16308	3.93999	22.4324	77.6226	21.7383	59.0609	13.743	24.0148	12.815	20.3604	6.1707	12.1706	3.82827	8.32488	19.6677	44.6293	7.72799	27.5687	18.8965	51.0186	26.2511	81.4465	0.0452021	0.0853859	0.376218	0.590151	1.40103	4.23555	0.0653917	0.0742391	0.195876	0.23659	0.0580742	0.0802838	17.3932	63.0086	5.26399	10.279	10.449	23.2431	13.8001	35.1491	5.03702	10.3854	9.14046	35.1588	2.33125	5.36316	12.0211	34.1779
MO_098.c_138	30168	406.572	32.1259	100.076	23.6589	45.5131	19.2738	54.1471	17.9328	56.5897	16.7738	34.6886	8.96389	16.1557	3.78013	6.52072	5.56246	9.80954	20.1713	49.6505	16.1607	29.2162	15.4637	33.6407	3.27134	7.40601	19.6478	42.8143	19.2243	53.1727	13.5521	32.493	16.4482	36.2239	6.75022	12.2272	4.45823	8.82771	13.9267	27.0858	4.2173	18.0728	14.6266	25.6089	17.8456	32.5229	1.15231	2.16284	5.74275	13.0382	5.09268	13.9513	0.925645	1.58181	2.19811	3.34911	0.546439	0.762804	16.0024	33.4665	6.18329	9.74081	12.2147	33.2572	11.9547	23.2225	5.74485	9.41033	9.74985	31.2193	2.23559	4.80095	12.9922	27.1641
MO_098.c_139	30151	346.424	24.1554	87.1134	18.2188	51.1902	14.9212	58.9818	14.3252	56.6816	12.4194	38.9289	5.70794	21.1641	3.10063	7.17321	4.49032	7.91616	15.78	44.3498	13.8968	29.3724	13.0291	29.8207	2.9277	6.81572	18.8332	53.8592	17.7464	33.0824	12.3587	24.9593	14.2811	30.7824	5.71721	10.2895	3.69774	7.962	14.7799	33.9107	4.71988	16.6732	14.0695	35.5976	17.8558	45.671	0.603547	1.01248	4.0881	12.8561	4.31286	16.8129	0.415719	0.546486	1.52095	3.18632	0.349288	0.573328	14.0805	36.7145	5.22359	9.48987	10.2231	21.0413	10.9471	22.4398	4.55182	8.45376	9.17356	27.5417	1.95393	3.9886	11.9481	20.1376
MO_098.c_140	30110	162.79	5.58718	8.37787	4.37894	7.30357	2.56018	6.01695	3.13421	10.2382	11.0304	17.9992	16.481	37.0831	1.13772	2.09223	4.57921	7.94572	10.6153	23.2176	4.64453	7.49938	6.68311	10.5863	4.3491	7.92778	8.27917	13.4128	7.92463	15.5958	10.6214	17.747	9.45708	14.6989	7.87587	13.9179	1.09937	2.45077	4.41462	7.23222	1.37079	5.4197	6.63388	12.4264	4.36031	7.51018	0.052737	0.102851	0.0665554	0.124658	0.0402203	0.213767	0.00504005	0.00501612	0	0	0.0554406	0.126516	1.40554	2.33915	1.03368	1.86229	2.17286	4.87479	1.55464	2.32132	7.4764	11.7706	1.71412	6.47073	2.13672	4.14729	7.85854	14.5173
