contigName	contigLen	totalAvgDepth	MO_034.MO_004.sorted.bam	MO_034.MO_004.sorted.bam-var	MO_034.MO_005.sorted.bam	MO_034.MO_005.sorted.bam-var	MO_034.MO_007.sorted.bam	MO_034.MO_007.sorted.bam-var	MO_034.MO_010.sorted.bam	MO_034.MO_010.sorted.bam-var	MO_034.MO_034.sorted.bam	MO_034.MO_034.sorted.bam-var	MO_034.MO_035.sorted.bam	MO_034.MO_035.sorted.bam-var	MO_034.MO_039.sorted.bam	MO_034.MO_039.sorted.bam-var	MO_034.MO_042.sorted.bam	MO_034.MO_042.sorted.bam-var	MO_034.MO_046.sorted.bam	MO_034.MO_046.sorted.bam-var	MO_034.MO_071.sorted.bam	MO_034.MO_071.sorted.bam-var	MO_034.MO_073.sorted.bam	MO_034.MO_073.sorted.bam-var	MO_034.MO_074.sorted.bam	MO_034.MO_074.sorted.bam-var	MO_034.MO_077.sorted.bam	MO_034.MO_077.sorted.bam-var	MO_034.MO_082.sorted.bam	MO_034.MO_082.sorted.bam-var	MO_034.MO_098.sorted.bam	MO_034.MO_098.sorted.bam-var	MO_034.MO_102.sorted.bam	MO_034.MO_102.sorted.bam-var	MO_034.MO_103.sorted.bam	MO_034.MO_103.sorted.bam-var	MO_034.MO_106.sorted.bam	MO_034.MO_106.sorted.bam-var	MO_034.MO_133.sorted.bam	MO_034.MO_133.sorted.bam-var	MO_034.MO_135.sorted.bam	MO_034.MO_135.sorted.bam-var	MO_034.MO_138.sorted.bam	MO_034.MO_138.sorted.bam-var	MO_034.MO_140.sorted.bam	MO_034.MO_140.sorted.bam-var	MO_034.MO_167.sorted.bam	MO_034.MO_167.sorted.bam-var	MO_034.MO_170.sorted.bam	MO_034.MO_170.sorted.bam-var	MO_034.MO_180.sorted.bam	MO_034.MO_180.sorted.bam-var	MO_034.MO_184.sorted.bam	MO_034.MO_184.sorted.bam-var	MO_034.MO_188.sorted.bam	MO_034.MO_188.sorted.bam-var	MO_034.MO_192.sorted.bam	MO_034.MO_192.sorted.bam-var	MO_034.MO_197.sorted.bam	MO_034.MO_197.sorted.bam-var	MO_034.MO_199.sorted.bam	MO_034.MO_199.sorted.bam-var	MO_034.MO_202.sorted.bam	MO_034.MO_202.sorted.bam-var	MO_034.MO_207.sorted.bam	MO_034.MO_207.sorted.bam-var	MO_034.MO_226.sorted.bam	MO_034.MO_226.sorted.bam-var	MO_034.MO_231.sorted.bam	MO_034.MO_231.sorted.bam-var	MO_034.MO_234.sorted.bam	MO_034.MO_234.sorted.bam-var	MO_034.MO_236.sorted.bam	MO_034.MO_236.sorted.bam-var
MO_034.c_39	64493	375.597	28.2441	51.5252	21.7422	40.7756	17.4887	46.3051	18.7031	52.0694	14.912	25.6631	8.12385	14.8431	3.57428	6.9905	5.13932	8.92	18.94	36.8898	14.9458	28.4981	13.8395	24.5754	3.57047	6.81189	18.2041	34.7975	17.3213	34.2505	12.4649	21.8599	15.2685	32.5613	6.23796	9.6712	3.88494	8.20531	12.3297	19.3235	3.76078	12.141	12.9957	21.4841	15.8812	26.2724	0.946055	1.40766	5.74508	10.5973	5.50072	15.0395	0.685451	1.01169	2.28561	3.50168	0.520461	0.851637	14.3995	28.6798	6.47791	11.7551	11.8844	20.9709	11.5755	19.6118	5.19102	8.8725	8.84522	28.3561	1.63715	3.09956	12.3307	22.3284
MO_034.c_40	61531	58.8406	0.00492009	0.00489879	0	0	0.00140109	0.00139718	0.00984018	0.0266411	18.5691	51.4027	4.04332	6.77451	4.53411	9.52462	3.78384	7.47397	13.4514	24.4959	0.479024	0.628799	2.28383	3.54437	0.796533	1.40404	1.79499	3.64883	0.186328	0.25721	0.216484	0.313495	0.108242	0.114717	0.706733	1.07023	0.56392	1.22614	0.056581	0.0829307	0.0196804	0.073407	0.0246004	0.033835	0.00246004	0.002448	0	0	0.00984018	0.0196081	0	0	0	0	0.00984018	0.0331576	0	0	0.0885616	0.134521	1.86238	3.81205	0.103322	0.163123	1.30623	2.58297	0.349294	0.585915	0.631857	1.56913	0.656734	1.25751	2.18524	3.51492
MO_034.c_41	61216	361.378	28.2666	51.3374	21.4534	43.9268	17.0992	39.5529	17.4106	56.8912	14.2422	27.9801	8.2906	14.5987	3.41437	7.44159	5.00174	7.59818	17.601	34.3801	13.4357	24.5907	13.0746	25.4616	3.04425	6.11873	18.1226	41.3558	16.1048	29.5663	12.5008	22.69	15.4121	32.9808	5.8019	10.2922	4.30847	9.8839	12.5002	21.7836	3.50354	11.3847	12.8865	22.4429	15.2482	29.1542	0.991141	1.83228	5.4014	9.02736	5.40027	15.0383	0.622687	0.867402	2.01387	2.95912	0.519323	0.907747	14.3412	28.3782	5.77166	10.2813	10.6204	21.7637	10.4036	19.2229	4.77483	7.99395	8.63381	25.4908	1.86133	3.5619	11.2991	20.9094
MO_034.c_42	59882	400.335	30.8012	90.8624	23.9446	50.8283	19.1535	50.0793	18.3433	53.4215	15.6761	35.6581	8.90221	17.9677	3.69361	6.82664	5.69629	9.51182	20.0109	46.206	15.1553	31.9761	14.8982	32.3155	3.06407	5.6218	19.3959	53.2613	19.1857	49.1496	13.9675	32.6133	16.94	46.1344	6.37811	13.4046	4.30357	8.36356	13.5532	30.7241	3.99034	14.1942	14.2943	34.3903	17.8538	46.1516	0.845945	1.19259	4.97228	10.6195	4.68913	13.2959	0.558495	0.948742	2.02238	3.42584	0.607731	0.849321	16.1101	45.4022	6.26306	10.9112	11.9573	27.9851	12.881	25.4849	5.23744	8.76421	9.51681	30.0288	2.04572	4.57842	13.4258	29.7146
MO_034.c_43	57494	428.49	32.7655	86.5869	25.2624	60.5082	20.1957	56.854	19.8592	71.4006	17.3829	40.9663	9.13935	17.7333	3.74084	7.01254	6.11237	11.6891	21.4967	46.6638	15.904	29.6267	16.0552	35.7419	4.18937	14.5812	20.8057	50.6366	20.4942	53.1605	14.5828	32.8911	17.6058	37.7485	6.84879	13.1193	4.72241	9.76329	14.2056	30.8361	4.63843	15.0196	15.1164	30.2474	18.626	36.1428	0.992711	1.66225	5.91992	12.4207	5.1443	13.3423	0.627058	0.956887	2.45689	4.72269	0.781023	1.33398	16.2155	35.0956	6.94338	10.9179	12.5645	26.1213	13.2812	26.8287	6.36026	11.6522	10.7042	33.5759	2.30756	4.74045	14.4413	28.1307
MO_034.c_44	56994	401.659	29.9095	55.1541	23.2074	43.9275	18.179	47.4897	19.5088	53.24	15.567	23.1641	8.64587	14.027	3.6372	7.19245	5.39142	7.35353	20.2521	45.5584	15.4041	23.6529	14.7781	23.9045	3.08789	5.38873	19.5284	40.4262	18.8377	33.798	13.7522	27.3457	16.2449	27.0045	6.57044	12.4549	4.70458	10.5034	13.3765	21.2717	4.5729	15.0697	14.9978	25.0052	17.8334	32.2233	1.03437	1.45622	6.17787	13.6243	5.93141	14.2095	0.699423	1.23348	2.30346	3.54905	0.584618	0.824278	16.2682	30.2911	6.74247	10.1883	12.1372	22.5049	12.116	21.0095	5.85334	9.96106	8.91086	23.034	2.10291	4.36189	12.8098	20.1367
MO_034.c_45	56416	407.209	30.8625	83.8404	22.8726	46.323	19.6477	59.9967	18.8628	59.8986	16.389	31.8867	8.9253	16.3897	3.92532	7.12586	5.60141	8.949	20.3386	45.1137	15.6811	31.8095	15.9711	30.6455	3.33919	6.70568	19.8427	38.9335	19.7592	48.4663	13.6762	31.0352	16.3326	35.2517	6.86329	12.3806	4.49273	9.08238	13.5615	24.6379	4.2411	16.4585	14.5484	25.6035	17.7218	32.7644	1.01847	1.88499	5.33654	11.7203	4.94112	13.9364	0.796182	1.32964	2.07758	3.12496	0.574183	0.885006	16.1818	32.8765	6.55714	9.32554	12.7548	30.7296	12.2429	25.6316	5.88497	10.442	9.97601	29.381	2.18679	4.56405	13.2245	26.3216
MO_034.c_95	44388	424.48	33.2536	76.8472	23.7678	42.3277	19.5847	60.3126	20.9667	52.847	16.5684	32.506	9.38094	16.1443	4.34848	9.0062	6.00576	8.46008	21.2886	48.0438	16.4613	29.4933	15.7685	31.0353	3.247	5.79872	21.2225	39.9029	20.0787	40.277	14.719	25.5033	17.8526	38.8869	6.68385	12.4025	4.63045	9.30907	14.1617	22.9087	5.13592	19.4721	15.0225	27.2332	17.9233	32.3408	0.936661	1.51093	5.6855	11.8402	5.58081	14.6783	0.78896	1.35928	2.47425	4.27819	0.627696	1.12026	16.8328	35.676	6.67869	10.446	12.8404	28.4975	12.5467	21.5194	5.7782	9.52474	10.3123	31.6668	2.34292	5.1349	12.9817	25.8418
MO_034.c_96	44228	58.5564	1.08939	1.82115	1.20879	1.90164	1.15368	2.10539	0.777508	2.68228	11.8747	17.6376	9.68771	14.6702	2.13419	4.48139	1.91926	2.83486	9.11845	14.2029	0.301466	0.367062	0.154159	0.191066	0.0123644	0.0159402	0.0376832	0.0423495	0.00685149	0.0136665	0.0102772	0.0101695	0	0	0.0102772	0.0170275	0	0	0.822156	1.10699	1.3715	4.32159	1.06534	1.34115	0.502473	0.6888	0.00099823	0.000996996	0.0661554	0.136347	0.00342575	0.00341507	0.00304007	0.00597787	0.00528608	0.00702858	0.00594401	0.00590477	1.33602	2.05728	0.252598	0.430172	1.062	1.93699	2.87629	4.02584	2.16525	3.79219	4.08238	14.2841	1.02232	2.02127	2.41647	3.48322
MO_034.c_97	43600	402.998	29.4456	55.1934	23.7654	39.2179	19.5982	50.2849	20.0052	54.0885	16.5	29.7191	9.11245	16.4485	3.83763	6.47845	5.42166	9.23536	19.1076	36.1429	15.213	26.8442	14.2011	22.47	3.54902	5.9755	19.6504	34.3354	18.4606	36.5297	13.2471	25.7215	16.4427	30.8441	6.5388	13.0017	4.50302	8.97216	13.1453	20.1329	3.9264	12.6091	14.7155	28.1615	17.0314	31.6619	0.917514	1.47647	6.02962	9.96547	6.02886	16.0314	0.866582	1.22074	2.49321	3.46434	0.706743	1.21382	15.5526	28.6857	6.489	10.1065	13.0131	23.333	12.0734	21.6939	5.73284	8.96528	10.021	26.692	2.19183	4.77434	13.4639	24.3222
