contigName	contigLen	totalAvgDepth	MO_236.MO_004.sorted.bam	MO_236.MO_004.sorted.bam-var	MO_236.MO_005.sorted.bam	MO_236.MO_005.sorted.bam-var	MO_236.MO_007.sorted.bam	MO_236.MO_007.sorted.bam-var	MO_236.MO_010.sorted.bam	MO_236.MO_010.sorted.bam-var	MO_236.MO_034.sorted.bam	MO_236.MO_034.sorted.bam-var	MO_236.MO_035.sorted.bam	MO_236.MO_035.sorted.bam-var	MO_236.MO_039.sorted.bam	MO_236.MO_039.sorted.bam-var	MO_236.MO_042.sorted.bam	MO_236.MO_042.sorted.bam-var	MO_236.MO_046.sorted.bam	MO_236.MO_046.sorted.bam-var	MO_236.MO_071.sorted.bam	MO_236.MO_071.sorted.bam-var	MO_236.MO_073.sorted.bam	MO_236.MO_073.sorted.bam-var	MO_236.MO_074.sorted.bam	MO_236.MO_074.sorted.bam-var	MO_236.MO_077.sorted.bam	MO_236.MO_077.sorted.bam-var	MO_236.MO_082.sorted.bam	MO_236.MO_082.sorted.bam-var	MO_236.MO_098.sorted.bam	MO_236.MO_098.sorted.bam-var	MO_236.MO_102.sorted.bam	MO_236.MO_102.sorted.bam-var	MO_236.MO_103.sorted.bam	MO_236.MO_103.sorted.bam-var	MO_236.MO_106.sorted.bam	MO_236.MO_106.sorted.bam-var	MO_236.MO_133.sorted.bam	MO_236.MO_133.sorted.bam-var	MO_236.MO_135.sorted.bam	MO_236.MO_135.sorted.bam-var	MO_236.MO_138.sorted.bam	MO_236.MO_138.sorted.bam-var	MO_236.MO_140.sorted.bam	MO_236.MO_140.sorted.bam-var	MO_236.MO_167.sorted.bam	MO_236.MO_167.sorted.bam-var	MO_236.MO_170.sorted.bam	MO_236.MO_170.sorted.bam-var	MO_236.MO_180.sorted.bam	MO_236.MO_180.sorted.bam-var	MO_236.MO_184.sorted.bam	MO_236.MO_184.sorted.bam-var	MO_236.MO_188.sorted.bam	MO_236.MO_188.sorted.bam-var	MO_236.MO_192.sorted.bam	MO_236.MO_192.sorted.bam-var	MO_236.MO_197.sorted.bam	MO_236.MO_197.sorted.bam-var	MO_236.MO_199.sorted.bam	MO_236.MO_199.sorted.bam-var	MO_236.MO_202.sorted.bam	MO_236.MO_202.sorted.bam-var	MO_236.MO_207.sorted.bam	MO_236.MO_207.sorted.bam-var	MO_236.MO_226.sorted.bam	MO_236.MO_226.sorted.bam-var	MO_236.MO_231.sorted.bam	MO_236.MO_231.sorted.bam-var	MO_236.MO_234.sorted.bam	MO_236.MO_234.sorted.bam-var	MO_236.MO_236.sorted.bam	MO_236.MO_236.sorted.bam-var
MO_236.c_0	67809	520.946	17.9999	617.359	9.23783	193.609	0.759988	3.27859	0.772565	4.16259	10.5614	254.264	49.563	4986.16	0.493016	1.06261	1.0065	3.70964	16.6079	504.312	15.4204	388.07	17.4909	411.48	2.33104	18.4794	17.012	474.17	18.0407	465.634	27.2384	1241	15.7471	491.571	3.01372	25.4696	0.781921	3.57338	8.23573	133.53	2.18669	21.2466	8.78721	181.917	6.59761	85.7788	0.0552772	0.455515	1.09524	5.73367	0.633323	2.34484	0.0628002	0.0989084	0.332121	1.48345	0.0344374	0.153245	58.7625	3498.41	1.36434	5.89617	3.18079	15.0186	39.8711	1362.61	61.5394	3938.96	1.35366	5.88893	28.0917	414.972	74.6833	1634.08
MO_236.c_1	66432	56.1803	0	0	0	0	0	0	0	0	0.00911258	0.0181538	0	0	0	0	0	0	0.00455629	0.00453778	0.96269	1.53234	0.398645	0.657214	0.0900094	0.106283	0.19589	0.380281	0.0455629	0.0731103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275565	0.473723	0.17071	0.299271	0.159259	0.230163	0.726487	1.10492	21.8583	49.1148	4.00641	12.5523	12.524	26.4148	14.7531	26.453
MO_236.c_2	64022	82.1935	0.198585	0.366003	0.0992923	0.141889	0.229255	0.631052	0.0910728	0.246473	0.00945641	0.0093666	0.0260051	0.0537069	0.00945641	0.0188343	0.00945641	0.0140896	0.0401898	0.0763098	0.0567385	0.0663308	0.00472821	0.00470962	0.0307333	0.0345593	0.0283692	0.028927	0.0141846	0.0234511	0.0354615	0.0347367	0.111113	0.221138	0.214053	0.340839	0.160321	0.35174	0.0165487	0.0209886	0	0	0.00472821	0.00941373	0.00945641	0.0188451	0	0	0.00472821	0.00471062	0.00945641	0.00936823	0.0042272	0.00842918	0	0	0.0227017	0.0310588	10.1313	65.1012	3.55018	12.2083	6.58891	25.6512	5.9545	22.2005	13.9217	25.5016	9.46579	32.6156	14.4519	38.0134	16.6889	34.0167
MO_236.c_3	62477	424.976	32.2075	105.857	24.1983	61.2742	19.5229	56.836	21.5212	75.2741	16.5708	33.6599	9.54407	18.4655	3.94736	7.31702	5.84057	9.88343	21.4676	50.9453	16.2385	30.5705	15.5961	33.8531	3.62031	6.71033	20.8053	52.6904	20.2801	44.7976	13.9372	30.5439	17.7777	43.1381	7.24211	12.9366	4.96002	12.5754	13.9231	25.5185	3.99	13.5412	15.5269	33.6502	18.28	40.1786	0.919361	1.24714	5.82027	12.7363	5.606	16.4355	0.84323	1.37704	2.40434	4.06577	0.691626	1.07722	16.5376	43.2605	7.01086	11.5298	13.1141	28.3996	12.3331	23.6362	6.11698	10.9336	10.4327	29.9699	2.4036	5.6188	13.7448	23.4135
MO_236.c_4	59449	409.657	31.0834	68.317	24.4957	50.3974	18.5465	48.606	19.7369	56.9927	16.2802	30.6832	9.51377	15.8387	3.88743	7.46867	5.69431	9.37328	20.8255	41.0174	15.6571	29.1448	15.0523	29.9322	3.45323	6.20221	20.0869	42.5178	19.4219	41.6315	13.7486	28.9985	16.9889	38.4861	6.3924	11.8169	4.02344	7.76275	14.0367	25.6067	4.2266	13.2974	14.5653	25.7161	17.9637	37.4501	1.07248	1.70936	6.26608	13.1891	5.7801	15.3223	0.791818	1.53117	2.48618	4.46934	0.728832	1.10467	15.3787	29.2033	6.23931	10.1234	12.5835	26.2104	11.9721	22.4175	5.25972	8.81418	9.91217	34.3805	2.15132	4.25696	13.354	26.5231
MO_236.c_5	56937	421.916	31.3905	61.4784	24.174	44.7432	19.44	46.543	20.5606	64.3141	16.423	29.145	9.00382	16.8275	4.5113	9.50163	5.85076	9.03066	20.7167	37.638	16.1568	25.6492	15.1365	23.2557	3.52153	6.37013	20.2927	33.4222	20.1335	40.0958	14.5447	28.2574	17.4773	32.065	7.07764	12.214	4.90901	11.7687	14.2603	25.5084	4.28019	15.7439	15.4431	25.4093	17.7716	26.7263	1.193	2.08142	5.88888	12.5556	5.67626	15.1294	0.74783	0.99736	2.27015	3.42769	0.759293	1.25251	16.8639	31.0435	6.93366	11.9285	12.6312	25.3078	12.6762	23.8747	6.31594	9.94674	10.6156	33.2193	2.32337	4.95078	13.9455	24.8825
MO_236.c_6	53800	419.682	32.6787	96.8281	23.5891	57.9079	19.1624	56.6251	19.0195	69.0206	17.357	40.308	9.82047	19.4013	3.97064	7.6267	5.86449	10.6698	21.0561	46.4343	15.4427	35.3918	15.8644	35.819	3.22196	5.96427	20.8555	49.2005	21.0664	53.9663	13.8092	30.0705	17.2024	39.9161	6.66498	11.5513	4.36798	9.56336	14.283	31.1296	4.57815	20.4364	15.161	33.024	17.7543	45.5741	0.990774	1.8351	5.24356	9.42525	5.47521	16.4889	0.787549	1.23058	2.49896	4.11172	0.523914	0.77183	17.4057	48.6744	7.00846	14.6451	12.1052	28.9147	13.2576	27.2859	5.62186	9.66967	9.5028	25.6806	2.32237	4.73013	14.1476	28.2847
MO_236.c_17	38253	83.3813	0.142666	0.268098	0.0871847	0.114948	0.0237777	0.0424305	0.00792588	0.0106961	0.0950581	0.0963087	0.035509	0.0822491	0.0158518	0.0155941	0.0237777	0.0431456	0.118888	0.238194	0.122851	0.150212	0.431961	0.550214	0.378317	0.502581	0.138703	0.278609	0.0158518	0.0248389	0.0237777	0.0311574	0.0158518	0.0235206	0.0118888	0.0171509	0.324961	0.472797	0.237724	0.369689	0.0634071	0.257433	0.424035	1.06126	0.285332	0.610915	25.2285	870.322	0.20211	0.378995	0.021888	0.0272977	0.0435924	0.0805824	9.91604	140.832	1.70895	6.86095	0.0871847	0.134514	8.08847	12.6051	0	0	20.6026	41.4656	0.955069	1.43023	0.110962	0.334079	0.0803086	0.129572	13.3103	27.1566
MO_236.c_18	36834	39.7859	0.358113	0.93625	0.707993	1.58406	0.0410533	0.0582436	1.47345	16.3643	0.0123487	0.0121966	0.0946734	0.187808	0	0	0.0246974	0.0375001	0.321066	0.958174	0.312834	0.550992	0.218161	0.3523	0	0	0.567932	1.36612	2.74051	16.5694	4.83483	36.8161	4.82341	38.3315	3.69777	93.252	0.213417	0.472263	0.335869	0.924025	0.0205812	0.036619	0.444553	1.34226	0.261967	0.531281	0	0	0.00823247	0.00816229	0	0	0	0	0	0	0.00411624	0.00409795	0.40669	0.882422	0.0411624	0.0706066	0.0698125	0.137624	0.172882	0.246695	0.642133	1.53231	0.665086	5.58277	0.168766	0.419966	16.1018	40.4085
MO_236.c_19	36222	383.201	27.6405	56.4621	21.5589	33.2046	17.8786	46.609	18.1737	58.5517	15.7848	30.4877	8.32449	12.5376	3.99135	8.53998	5.42074	7.44784	18.9785	36.1971	15.2582	28.5096	14.0233	22.696	2.9659	3.82111	18.8072	40.8527	18.9345	36.0541	13.1416	27.2607	15.9951	38.6266	6.3569	10.7657	4.16132	9.58691	12.9006	22.4843	3.98068	12.2039	13.3978	22.4851	16.8597	26.0572	0.86904	1.1829	5.43028	10.6778	5.58655	16.682	0.792692	1.2948	2.1237	2.90795	0.51461	0.831958	14.3917	27.5319	6.14418	12.4944	12.003	23.8434	11.6883	19.7608	5.09406	8.43395	9.42568	27.4602	2.14518	3.43621	12.4578	22.5986
